customer_id,order_date,order_id,order_status,payment_id,payment_type,product_category,product_id,quantity,table,total_price,unit_price
CUST0903,2025-04-27,ORD02888,Delivered,PAY_EXTRA_3432,Credit Card,Clothing,PROD0047,5,Order_Items,761.6,152.32
CUST0834,2024-09-13,ORD00320,Shipped,PAY_EXTRA_4944,Bank Transfer,Clothing,PROD0075,2,Order_Items,290.32,145.16
CUST0052,2025-03-12,ORD00438,Delivered,PAY_EXTRA_966,PayPal,Electronics,PROD0050,3,Order_Items,183.9,61.3
CUST0489,2024-11-04,ORD00199,Processing,PAY_EXTRA_9484,Credit Card,Electronics,PROD0010,2,Order_Items,254.02,127.01
CUST0940,2025-04-14,ORD00179,Cancelled,PAY_EXTRA_2713,Credit Card,Electronics,PROD0018,5,Order_Items,1081.15,216.23
CUST0283,2025-05-02,ORD01857,Processing,PAY_EXTRA_4757,PayPal,Clothing,PROD0041,5,Order_Items,445.65,89.13
CUST0943,2024-08-28,ORD01893,Cancelled,PAY_EXTRA_9545,Credit Card,Books,PROD0044,2,Order_Items,538.38,269.19
CUST0506,2024-08-10,ORD02728,Cancelled,PAY_EXTRA_6320,Bank Transfer,Toys,PROD0098,5,Order_Items,287.35,57.47
CUST0155,2025-01-11,ORD01227,Cancelled,PAY_EXTRA_5975,Credit Card,Beauty,PROD0063,4,Order_Items,82.16,20.54
CUST0913,2025-02-07,ORD00685,Delivered,PAY_EXTRA_3572,PayPal,Clothing,PROD0047,4,Order_Items,758.52,189.63
CUST0393,2025-04-14,ORD00192,Delivered,PAY_EXTRA_5299,Bank Transfer,Grocery,PROD0040,5,Order_Items,543.6,108.72
CUST0714,2025-03-19,ORD02660,Cancelled,PAY_EXTRA_1990,Credit Card,Clothing,PROD0021,5,Order_Items,739.1,147.82
CUST0818,2024-12-06,ORD00987,Shipped,PAY_EXTRA_1205,Credit Card,Grocery,PROD0092,5,Order_Items,385.6,77.12
CUST0310,2024-09-10,ORD02995,Processing,PAY_EXTRA_4971,PayPal,Clothing,PROD0032,4,Order_Items,312.6,78.15
CUST0101,2025-02-21,ORD00925,Cancelled,PAY_EXTRA_6783,Bank Transfer,Home,PROD0016,4,Order_Items,767.44,191.86
CUST1000,2024-10-20,ORD00129,Cancelled,PAY_EXTRA_3600,Credit Card,Books,PROD0096,2,Order_Items,573.92,286.96
CUST0132,2025-05-18,ORD01731,Delivered,PAY_EXTRA_6490,Bank Transfer,Beauty,PROD0023,4,Order_Items,359.32,89.83
CUST0306,2024-09-30,ORD00819,Shipped,PAY_EXTRA_8609,Bank Transfer,Home,PROD0090,5,Order_Items,88.7,17.74
CUST0607,2024-10-28,ORD02858,Shipped,PAY_EXTRA_9978,Credit Card,Books,PROD0044,5,Order_Items,494.65,98.93
CUST0738,2025-02-15,ORD02214,Cancelled,PAY_EXTRA_8070,PayPal,Books,PROD0096,1,Order_Items,39.76,39.76
CUST0033,2025-02-18,ORD00880,Cancelled,PAY_EXTRA_8577,Bank Transfer,Electronics,PROD0050,3,Order_Items,676.86,225.62
CUST0487,2025-06-04,ORD02719,Processing,PAY_EXTRA_7973,Bank Transfer,Electronics,PROD0066,4,Order_Items,78.56,19.64
CUST0651,2024-09-23,ORD00628,Processing,PAY_EXTRA_1625,PayPal,Electronics,PROD0002,5,Order_Items,1448.8,289.76
CUST0705,2025-07-03,ORD02027,Delivered,PAY_EXTRA_536,Bank Transfer,Home,PROD0043,3,Order_Items,695.4,231.8
CUST0382,2025-02-02,ORD01435,Cancelled,PAY_EXTRA_8766,PayPal,Electronics,PROD0083,1,Order_Items,202.53,202.53
CUST0881,2025-04-10,ORD00283,Cancelled,PAY_EXTRA_7970,Bank Transfer,Toys,PROD0029,5,Order_Items,666.0,133.2
CUST0898,2024-10-16,ORD00818,Shipped,PAY_EXTRA_4212,Credit Card,Electronics,PROD0010,2,Order_Items,220.4,110.2
CUST0704,2024-08-14,ORD01630,Delivered,PAY_EXTRA_6456,PayPal,Beauty,PROD0015,3,Order_Items,362.64,120.88
CUST0677,2024-10-20,ORD01363,Processing,PAY_EXTRA_3507,PayPal,Clothing,PROD0006,1,Order_Items,40.41,40.41
CUST0972,2025-06-08,ORD02782,Processing,PAY_EXTRA_8393,Bank Transfer,Toys,PROD0029,3,Order_Items,739.8,246.6
CUST0411,2024-08-15,ORD02812,Shipped,PAY_EXTRA_7112,Bank Transfer,Electronics,PROD0050,5,Order_Items,334.75,66.95
CUST0147,2024-09-24,ORD02565,Processing,PAY_EXTRA_2708,Bank Transfer,Books,PROD0044,1,Order_Items,209.93,209.93
CUST0849,2025-06-30,ORD01129,Processing,PAY_EXTRA_5031,PayPal,Beauty,PROD0071,4,Order_Items,358.64,89.66
CUST0785,2025-05-06,ORD02055,Delivered,PAY_EXTRA_6514,Bank Transfer,Books,PROD0099,2,Order_Items,242.02,121.01
CUST0881,2025-01-23,ORD01161,Shipped,PAY_EXTRA_4662,Credit Card,Clothing,PROD0032,2,Order_Items,504.36,252.18
CUST0284,2024-08-04,ORD01114,Delivered,PAY_EXTRA_4021,Bank Transfer,Electronics,PROD0078,2,Order_Items,425.3,212.65
CUST0012,2025-06-05,ORD02288,Delivered,PAY_EXTRA_1854,Bank Transfer,Electronics,PROD0014,5,Order_Items,159.05,31.81
CUST0102,2024-11-23,ORD00465,Shipped,PAY_EXTRA_9425,Bank Transfer,Clothing,PROD0032,1,Order_Items,67.77,67.77
CUST0856,2024-09-15,ORD02546,Shipped,PAY_EXTRA_2872,Bank Transfer,Clothing,PROD0085,1,Order_Items,184.66,184.66
CUST0369,2024-08-08,ORD00993,Shipped,PAY_EXTRA_3030,PayPal,Electronics,PROD0083,1,Order_Items,195.77,195.77
CUST0745,2024-12-28,ORD02238,Delivered,PAY_EXTRA_1645,Bank Transfer,Toys,PROD0079,5,Order_Items,1028.9,205.78
CUST0931,2024-12-02,ORD02707,Processing,PAY_EXTRA_3417,Bank Transfer,Electronics,PROD0038,5,Order_Items,933.2,186.64
CUST0846,2024-10-19,ORD02089,Processing,PAY_EXTRA_3476,Bank Transfer,Beauty,PROD0063,5,Order_Items,986.55,197.31
CUST0173,2025-05-03,ORD01094,Cancelled,PAY_EXTRA_9552,PayPal,Toys,PROD0091,2,Order_Items,249.68,124.84
CUST0270,2025-07-12,ORD01987,Cancelled,PAY_EXTRA_1792,Credit Card,Electronics,PROD0038,3,Order_Items,333.06,111.02
CUST0593,2024-10-22,ORD00088,Shipped,PAY_EXTRA_3797,Bank Transfer,Electronics,PROD0002,1,Order_Items,97.06,97.06
CUST0797,2025-03-17,ORD00225,Processing,PAY_EXTRA_3368,Credit Card,Clothing,PROD0020,5,Order_Items,708.15,141.63
CUST0487,2025-06-03,ORD02363,Processing,PAY_EXTRA_7196,Credit Card,Clothing,PROD0080,1,Order_Items,203.43,203.43
CUST0190,2024-09-05,ORD02630,Cancelled,PAY_EXTRA_9641,PayPal,Grocery,PROD0040,4,Order_Items,522.16,130.54
CUST0193,2024-07-29,ORD01460,Delivered,PAY_EXTRA_5109,Credit Card,Beauty,PROD0023,1,Order_Items,11.13,11.13
CUST0704,2024-11-18,ORD02329,Shipped,PAY_EXTRA_6024,Bank Transfer,Home,PROD0065,3,Order_Items,733.26,244.42
CUST0350,2024-12-14,ORD00496,Processing,PAY_EXTRA_8795,Credit Card,Clothing,PROD0021,1,Order_Items,212.38,212.38
CUST0577,2025-04-18,ORD01039,Cancelled,PAY_EXTRA_9294,Bank Transfer,Clothing,PROD0046,1,Order_Items,118.84,118.84
CUST0052,2025-06-29,ORD00210,Cancelled,PAY_EXTRA_126,PayPal,Beauty,PROD0067,1,Order_Items,95.07,95.07
CUST0595,2024-10-14,ORD00143,Shipped,PAY_EXTRA_5959,PayPal,Electronics,PROD0078,1,Order_Items,38.25,38.25
CUST0239,2025-02-26,ORD02104,Processing,PAY_EXTRA_3876,PayPal,Beauty,PROD0063,1,Order_Items,122.37,122.37
CUST0423,2025-06-06,ORD00777,Delivered,PAY_EXTRA_4451,Bank Transfer,Grocery,PROD0084,3,Order_Items,526.89,175.63
CUST0093,2025-03-08,ORD02000,Shipped,PAY_EXTRA_7147,Credit Card,Toys,PROD0001,5,Order_Items,1415.05,283.01
CUST0677,2024-10-24,ORD02521,Processing,PAY_EXTRA_3531,Credit Card,Toys,PROD0028,4,Order_Items,602.48,150.62
CUST0993,2024-10-24,ORD00314,Cancelled,PAY_EXTRA_827,Credit Card,Grocery,PROD0086,4,Order_Items,964.56,241.14
CUST0116,2025-02-04,ORD01559,Shipped,PAY_EXTRA_7790,Credit Card,Electronics,PROD0019,1,Order_Items,192.63,192.63
CUST0533,2024-09-26,ORD02797,Cancelled,PAY_EXTRA_984,Credit Card,Home,PROD0088,3,Order_Items,697.65,232.55
CUST0180,2025-05-21,ORD02723,Cancelled,PAY_EXTRA_7783,Bank Transfer,Electronics,PROD0014,5,Order_Items,1231.8,246.36
CUST0912,2025-04-11,ORD01591,Delivered,PAY_EXTRA_2443,Bank Transfer,Toys,PROD0001,5,Order_Items,1027.0,205.4
CUST0235,2024-12-18,ORD00053,Shipped,PAY_EXTRA_8554,Credit Card,Books,PROD0068,5,Order_Items,1169.75,233.95
CUST0754,2025-05-14,ORD02611,Delivered,PAY_EXTRA_345,Credit Card,Toys,PROD0042,5,Order_Items,245.85,49.17
CUST0006,2025-04-03,ORD00992,Cancelled,PAY_EXTRA_814,PayPal,Grocery,PROD0081,1,Order_Items,229.51,229.51
CUST0760,2025-05-27,ORD02444,Delivered,PAY_EXTRA_6166,Credit Card,Electronics,PROD0077,3,Order_Items,562.65,187.55
CUST0985,2024-11-27,ORD00970,Delivered,PAY_EXTRA_5779,Credit Card,Toys,PROD0001,1,Order_Items,234.38,234.38
CUST0807,2025-01-19,ORD02533,Shipped,PAY_EXTRA_2116,Bank Transfer,Grocery,PROD0081,3,Order_Items,837.21,279.07
CUST0140,2025-04-25,ORD02907,Processing,PAY_EXTRA_793,Credit Card,Beauty,PROD0057,5,Order_Items,1238.85,247.77
CUST0433,2024-09-23,ORD02905,Shipped,PAY_EXTRA_6898,Bank Transfer,Grocery,PROD0039,4,Order_Items,925.04,231.26
CUST0362,2024-09-06,ORD01779,Cancelled,PAY_EXTRA_2674,PayPal,Electronics,PROD0083,2,Order_Items,92.58,46.29
CUST0494,2025-04-11,ORD01788,Cancelled,PAY_EXTRA_94,Bank Transfer,Beauty,PROD0067,5,Order_Items,355.5,71.1
CUST0969,2025-04-10,ORD01850,Cancelled,PAY_EXTRA_4225,Credit Card,Beauty,PROD0025,5,Order_Items,741.2,148.24
CUST0453,2024-11-18,ORD01974,Processing,PAY_EXTRA_3756,PayPal,Electronics,PROD0002,1,Order_Items,275.13,275.13
CUST0971,2025-01-27,ORD01687,Delivered,PAY_EXTRA_2891,Credit Card,Grocery,PROD0036,5,Order_Items,1331.05,266.21
CUST0505,2025-02-09,ORD02736,Processing,PAY_EXTRA_2371,Credit Card,Toys,PROD0079,4,Order_Items,1022.68,255.67
CUST0825,2025-07-09,ORD01625,Delivered,PAY_EXTRA_9388,Credit Card,Clothing,PROD0026,4,Order_Items,649.12,162.28
CUST0731,2024-12-03,ORD00045,Cancelled,PAY_EXTRA_3228,PayPal,Clothing,PROD0041,3,Order_Items,239.67,79.89
CUST0661,2024-12-06,ORD02579,Processing,PAY_EXTRA_7863,PayPal,Clothing,PROD0047,3,Order_Items,654.87,218.29
CUST0912,2025-04-11,ORD01591,Delivered,PAY_EXTRA_6359,Bank Transfer,Books,PROD0089,3,Order_Items,731.64,243.88
CUST0454,2025-04-23,ORD00502,Cancelled,PAY_EXTRA_9196,Bank Transfer,Toys,PROD0091,5,Order_Items,1391.45,278.29
CUST0441,2024-11-04,ORD00467,Delivered,PAY_EXTRA_7326,PayPal,Grocery,PROD0081,2,Order_Items,371.54,185.77
CUST0625,2024-11-19,ORD01157,Delivered,PAY_EXTRA_6028,Bank Transfer,Electronics,PROD0010,2,Order_Items,66.68,33.34
CUST0491,2025-05-10,ORD01017,Delivered,PAY_EXTRA_1865,PayPal,Toys,PROD0076,1,Order_Items,131.06,131.06
CUST0935,2024-10-09,ORD00784,Processing,PAY_EXTRA_4612,Bank Transfer,Clothing,PROD0097,1,Order_Items,247.55,247.55
CUST0771,2024-12-02,ORD00971,Cancelled,PAY_EXTRA_2645,Bank Transfer,Electronics,PROD0018,1,Order_Items,140.48,140.48
CUST0627,2025-04-23,ORD02215,Shipped,PAY_EXTRA_2243,Bank Transfer,Beauty,PROD0023,2,Order_Items,553.7,276.85
CUST0867,2024-08-18,ORD02898,Processing,PAY_EXTRA_5373,PayPal,Electronics,PROD0053,4,Order_Items,375.84,93.96
CUST0397,2025-04-30,ORD01177,Cancelled,PAY_EXTRA_2336,Bank Transfer,Grocery,PROD0069,4,Order_Items,601.92,150.48
CUST0409,2024-10-13,ORD00137,Processing,PAY_EXTRA_950,PayPal,Books,PROD0045,5,Order_Items,125.65,25.13
CUST0332,2025-03-18,ORD01110,Processing,PAY_EXTRA_1120,Bank Transfer,Clothing,PROD0032,3,Order_Items,501.96,167.32
CUST0547,2024-10-14,ORD02085,Cancelled,PAY_EXTRA_2204,Bank Transfer,Toys,PROD0012,3,Order_Items,656.1,218.7
CUST0354,2024-11-23,ORD02855,Cancelled,PAY_EXTRA_419,PayPal,Clothing,PROD0008,3,Order_Items,343.68,114.56
CUST0528,2025-02-03,ORD02585,Shipped,PAY_EXTRA_922,Credit Card,Grocery,PROD0084,2,Order_Items,35.94,17.97
CUST0812,2025-01-21,ORD01780,Shipped,PAY_EXTRA_8669,PayPal,Electronics,PROD0078,4,Order_Items,545.08,136.27
CUST0861,2025-03-12,ORD00185,Processing,PAY_EXTRA_5408,Bank Transfer,Clothing,PROD0085,3,Order_Items,76.05,25.35
CUST0018,2024-09-08,ORD01180,Shipped,PAY_EXTRA_5788,Bank Transfer,Electronics,PROD0017,1,Order_Items,50.95,50.95
CUST0570,2025-01-14,ORD01264,Delivered,PAY_EXTRA_5742,Bank Transfer,Books,PROD0089,5,Order_Items,1382.45,276.49
CUST0132,2025-05-18,ORD01731,Delivered,PAY_EXTRA_7667,Bank Transfer,Home,PROD0090,2,Order_Items,76.02,38.01
CUST0416,2025-03-08,ORD00160,Shipped,PAY_EXTRA_5567,Bank Transfer,Books,PROD0054,2,Order_Items,38.12,19.06
CUST0552,2025-03-29,ORD00201,Delivered,PAY_EXTRA_8135,Bank Transfer,Electronics,PROD0003,3,Order_Items,816.27,272.09
CUST0375,2024-10-06,ORD01178,Delivered,PAY_EXTRA_1202,Bank Transfer,Home,PROD0016,1,Order_Items,294.85,294.85
CUST0754,2025-05-14,ORD02611,Delivered,PAY_EXTRA_5765,Credit Card,Toys,PROD0029,4,Order_Items,444.2,111.05
CUST0454,2025-04-23,ORD00502,Cancelled,PAY_EXTRA_8389,Bank Transfer,Electronics,PROD0017,4,Order_Items,982.44,245.61
CUST0522,2024-11-11,ORD02414,Cancelled,PAY_EXTRA_1970,PayPal,Books,PROD0054,4,Order_Items,403.8,100.95
CUST0992,2024-10-19,ORD01260,Cancelled,PAY_EXTRA_4018,PayPal,Books,PROD0095,5,Order_Items,177.15,35.43
CUST0624,2024-09-26,ORD01622,Delivered,PAY_EXTRA_3687,Bank Transfer,Grocery,PROD0072,2,Order_Items,526.9,263.45
CUST0272,2025-03-05,ORD00077,Processing,PAY_EXTRA_1997,PayPal,Grocery,PROD0072,3,Order_Items,495.39,165.13
CUST0055,2025-01-03,ORD00978,Cancelled,PAY_EXTRA_4033,Credit Card,Books,PROD0089,3,Order_Items,665.91,221.97
CUST0774,2025-06-02,ORD00505,Shipped,PAY_EXTRA_1248,Bank Transfer,Toys,PROD0027,4,Order_Items,278.0,69.5
CUST0828,2024-11-14,ORD00070,Shipped,PAY_EXTRA_2192,Bank Transfer,Toys,PROD0079,3,Order_Items,649.86,216.62
CUST0024,2024-08-08,ORD01055,Shipped,PAY_EXTRA_2712,PayPal,Electronics,PROD0038,5,Order_Items,820.05,164.01
CUST0615,2024-08-14,ORD02971,Delivered,PAY_EXTRA_2190,PayPal,Clothing,PROD0021,2,Order_Items,400.82,200.41
CUST0389,2024-10-11,ORD01907,Shipped,PAY_EXTRA_4670,Bank Transfer,Electronics,PROD0003,5,Order_Items,882.7,176.54
CUST0450,2024-11-09,ORD01103,Delivered,PAY_EXTRA_5142,Credit Card,Toys,PROD0098,2,Order_Items,425.22,212.61
CUST0629,2025-05-26,ORD01940,Cancelled,PAY_EXTRA_5984,PayPal,Toys,PROD0028,3,Order_Items,586.08,195.36
CUST0057,2025-03-06,ORD02699,Delivered,PAY_EXTRA_6565,Bank Transfer,Home,PROD0065,1,Order_Items,179.02,179.02
CUST0343,2024-08-03,ORD02581,Cancelled,PAY_EXTRA_7804,Bank Transfer,Clothing,PROD0075,4,Order_Items,974.76,243.69
CUST0929,2025-05-10,ORD01754,Processing,PAY_EXTRA_6943,Credit Card,Clothing,PROD0026,5,Order_Items,542.65,108.53
CUST0256,2024-11-04,ORD00674,Shipped,PAY_EXTRA_2136,Credit Card,Electronics,PROD0010,3,Order_Items,136.35,45.45
CUST0769,2025-06-30,ORD00244,Cancelled,PAY_EXTRA_1065,PayPal,Grocery,PROD0048,5,Order_Items,1430.45,286.09
CUST0138,2024-12-13,ORD01793,Shipped,PAY_EXTRA_600,Bank Transfer,Clothing,PROD0007,5,Order_Items,890.35,178.07
CUST0156,2024-09-11,ORD01996,Shipped,PAY_EXTRA_4227,Credit Card,Books,PROD0045,4,Order_Items,436.2,109.05
CUST0857,2025-06-09,ORD01891,Processing,PAY_EXTRA_7577,Bank Transfer,Grocery,PROD0048,4,Order_Items,1141.96,285.49
CUST0931,2024-12-02,ORD02707,Processing,PAY_EXTRA_77,Bank Transfer,Electronics,PROD0014,3,Order_Items,538.56,179.52
CUST0609,2025-04-21,ORD01010,Delivered,PAY_EXTRA_7546,Bank Transfer,Toys,PROD0029,2,Order_Items,406.22,203.11
CUST0195,2024-11-23,ORD02322,Cancelled,PAY_EXTRA_2898,PayPal,Beauty,PROD0013,1,Order_Items,77.99,77.99
CUST0162,2025-04-28,ORD00028,Shipped,PAY_EXTRA_4820,PayPal,Beauty,PROD0023,2,Order_Items,338.88,169.44
CUST0970,2025-05-11,ORD00601,Cancelled,PAY_EXTRA_9302,Credit Card,Clothing,PROD0046,1,Order_Items,153.91,153.91
CUST0232,2024-09-11,ORD00578,Delivered,PAY_EXTRA_6413,Credit Card,Electronics,PROD0002,1,Order_Items,269.16,269.16
CUST0607,2024-10-23,ORD02587,Processing,PAY_EXTRA_9064,Bank Transfer,Books,PROD0058,1,Order_Items,282.21,282.21
CUST0566,2024-09-24,ORD01400,Processing,PAY_EXTRA_8007,PayPal,Electronics,PROD0003,5,Order_Items,801.4,160.28
CUST0517,2025-02-06,ORD02084,Delivered,PAY_EXTRA_5468,PayPal,Electronics,PROD0053,2,Order_Items,140.68,70.34
CUST0424,2024-12-24,ORD00468,Cancelled,PAY_EXTRA_5951,PayPal,Toys,PROD0029,3,Order_Items,285.57,95.19
CUST0939,2024-09-21,ORD02297,Shipped,PAY_EXTRA_3391,PayPal,Electronics,PROD0053,3,Order_Items,848.73,282.91
CUST0520,2025-04-01,ORD01470,Delivered,PAY_EXTRA_5415,PayPal,Beauty,PROD0034,2,Order_Items,531.58,265.79
CUST0497,2025-06-02,ORD01086,Delivered,PAY_EXTRA_2560,Credit Card,Toys,PROD0011,2,Order_Items,62.56,31.28
CUST0184,2025-01-08,ORD02808,Cancelled,PAY_EXTRA_8162,Credit Card,Clothing,PROD0080,1,Order_Items,186.27,186.27
CUST0051,2024-10-11,ORD01440,Delivered,PAY_EXTRA_2635,Credit Card,Grocery,PROD0048,4,Order_Items,1116.64,279.16
CUST0422,2024-10-15,ORD00318,Cancelled,PAY_EXTRA_5256,Bank Transfer,Books,PROD0044,4,Order_Items,382.24,95.56
CUST0889,2025-07-17,ORD02045,Delivered,PAY_EXTRA_3530,Bank Transfer,Books,PROD0044,3,Order_Items,488.43,162.81
CUST0973,2025-06-13,ORD02622,Delivered,PAY_EXTRA_8567,Credit Card,Beauty,PROD0013,1,Order_Items,38.24,38.24
CUST0734,2025-07-03,ORD01598,Shipped,PAY_EXTRA_1908,PayPal,Electronics,PROD0064,1,Order_Items,55.07,55.07
CUST0080,2024-08-09,ORD00579,Shipped,PAY_EXTRA_235,PayPal,Electronics,PROD0017,3,Order_Items,815.55,271.85
CUST0920,2025-03-29,ORD01897,Processing,PAY_EXTRA_1604,Bank Transfer,Books,PROD0093,2,Order_Items,240.7,120.35
CUST0437,2024-09-09,ORD02635,Delivered,PAY_EXTRA_7984,PayPal,Grocery,PROD0055,2,Order_Items,162.62,81.31
CUST0763,2025-04-04,ORD02017,Shipped,PAY_EXTRA_3490,Bank Transfer,Electronics,PROD0087,3,Order_Items,212.37,70.79
CUST0537,2025-03-03,ORD02237,Cancelled,PAY_EXTRA_1994,Bank Transfer,Beauty,PROD0022,5,Order_Items,1413.9,282.78
CUST0719,2024-08-06,ORD01603,Shipped,PAY_EXTRA_2824,Credit Card,Grocery,PROD0039,3,Order_Items,242.1,80.7
CUST0027,2025-01-14,ORD01957,Shipped,PAY_EXTRA_9285,PayPal,Grocery,PROD0055,2,Order_Items,59.18,29.59
CUST0719,2024-10-09,ORD01036,Shipped,PAY_EXTRA_1342,Bank Transfer,Grocery,PROD0055,5,Order_Items,1122.5,224.5
CUST0217,2025-05-31,ORD01721,Delivered,PAY_EXTRA_8512,PayPal,Home,PROD0033,3,Order_Items,846.09,282.03
CUST0784,2024-08-05,ORD00309,Processing,PAY_EXTRA_1619,Bank Transfer,Beauty,PROD0023,2,Order_Items,399.74,199.87
CUST0965,2025-01-24,ORD00789,Processing,PAY_EXTRA_5287,PayPal,Books,PROD0095,3,Order_Items,827.01,275.67
CUST0503,2025-03-12,ORD01898,Processing,PAY_EXTRA_2060,Credit Card,Electronics,PROD0087,3,Order_Items,568.05,189.35
CUST0913,2024-08-28,ORD01794,Delivered,PAY_EXTRA_9955,Bank Transfer,Books,PROD0005,2,Order_Items,143.1,71.55
CUST0190,2024-08-08,ORD01375,Cancelled,PAY_EXTRA_2219,PayPal,Electronics,PROD0014,4,Order_Items,819.56,204.89
CUST0510,2024-11-25,ORD01531,Delivered,PAY_EXTRA_6038,Credit Card,Grocery,PROD0039,5,Order_Items,764.7,152.94
CUST0682,2025-03-31,ORD00471,Processing,PAY_EXTRA_260,PayPal,Clothing,PROD0020,3,Order_Items,522.39,174.13
CUST0385,2025-01-30,ORD01517,Processing,PAY_EXTRA_9365,Bank Transfer,Toys,PROD0029,1,Order_Items,290.45,290.45
CUST0313,2025-03-16,ORD01720,Processing,PAY_EXTRA_9093,Credit Card,Toys,PROD0001,5,Order_Items,902.05,180.41
CUST0244,2025-03-02,ORD01337,Processing,PAY_EXTRA_3744,PayPal,Clothing,PROD0097,5,Order_Items,476.15,95.23
CUST0244,2025-07-13,ORD02453,Cancelled,PAY_EXTRA_2026,Bank Transfer,Clothing,PROD0006,1,Order_Items,278.94,278.94
CUST0033,2025-02-18,ORD00880,Cancelled,PAY_EXTRA_6988,Bank Transfer,Beauty,PROD0063,2,Order_Items,588.18,294.09
CUST0971,2024-11-16,ORD01512,Shipped,PAY_EXTRA_4234,PayPal,Electronics,PROD0017,5,Order_Items,1439.4,287.88
CUST0942,2024-10-19,ORD02100,Delivered,PAY_EXTRA_1917,Bank Transfer,Clothing,PROD0094,4,Order_Items,409.84,102.46
CUST0302,2025-01-19,ORD01657,Delivered,PAY_EXTRA_1828,PayPal,Home,PROD0052,2,Order_Items,294.58,147.29
CUST0491,2024-11-16,ORD00915,Processing,PAY_EXTRA_6233,Credit Card,Books,PROD0045,3,Order_Items,285.96,95.32
CUST0962,2025-07-13,ORD01765,Shipped,PAY_EXTRA_9332,PayPal,Clothing,PROD0021,1,Order_Items,245.74,245.74
CUST0341,2024-12-14,ORD01013,Cancelled,PAY_EXTRA_6283,Bank Transfer,Grocery,PROD0039,1,Order_Items,58.43,58.43
CUST0518,2024-09-21,ORD01577,Cancelled,PAY_EXTRA_4208,PayPal,Clothing,PROD0021,5,Order_Items,799.25,159.85
CUST0103,2025-02-17,ORD00358,Cancelled,PAY_EXTRA_224,Bank Transfer,Home,PROD0062,5,Order_Items,1315.2,263.04
CUST0657,2025-02-26,ORD00596,Processing,PAY_EXTRA_8915,PayPal,Home,PROD0088,3,Order_Items,548.46,182.82
CUST0004,2025-05-31,ORD02248,Processing,PAY_EXTRA_6469,Bank Transfer,Toys,PROD0061,5,Order_Items,815.75,163.15
CUST0026,2025-06-17,ORD01682,Processing,PAY_EXTRA_9413,Bank Transfer,Beauty,PROD0063,3,Order_Items,380.94,126.98
CUST0211,2024-08-03,ORD01361,Cancelled,PAY_EXTRA_846,Credit Card,Electronics,PROD0078,2,Order_Items,529.36,264.68
CUST0041,2025-02-17,ORD01182,Cancelled,PAY_EXTRA_4289,Credit Card,Beauty,PROD0023,4,Order_Items,87.24,21.81
CUST0753,2025-01-22,ORD02525,Delivered,PAY_EXTRA_5560,Credit Card,Toys,PROD0070,4,Order_Items,854.04,213.51
CUST0726,2025-07-02,ORD02483,Shipped,PAY_EXTRA_2551,Credit Card,Books,PROD0082,3,Order_Items,849.93,283.31
CUST0043,2025-06-28,ORD02680,Delivered,PAY_EXTRA_117,PayPal,Books,PROD0058,4,Order_Items,82.84,20.71
CUST0129,2024-08-19,ORD00439,Delivered,PAY_EXTRA_8837,Bank Transfer,Clothing,PROD0007,2,Order_Items,506.26,253.13
CUST0423,2024-08-04,ORD01626,Processing,PAY_EXTRA_5966,Bank Transfer,Clothing,PROD0046,1,Order_Items,293.4,293.4
CUST0474,2024-11-25,ORD02894,Delivered,PAY_EXTRA_8195,Credit Card,Electronics,PROD0078,4,Order_Items,65.6,16.4
CUST0707,2025-01-11,ORD00841,Processing,PAY_EXTRA_8659,Credit Card,Books,PROD0044,4,Order_Items,502.24,125.56
CUST0183,2025-06-14,ORD02596,Processing,PAY_EXTRA_7489,PayPal,Home,PROD0088,4,Order_Items,1193.16,298.29
CUST0471,2025-04-19,ORD01584,Cancelled,PAY_EXTRA_5,PayPal,Clothing,PROD0007,5,Order_Items,1244.8,248.96
CUST0103,2025-02-17,ORD00358,Cancelled,PAY_EXTRA_5342,Bank Transfer,Toys,PROD0098,5,Order_Items,1430.2,286.04
CUST0386,2025-05-09,ORD01775,Cancelled,PAY_EXTRA_9111,Bank Transfer,Home,PROD0033,2,Order_Items,110.02,55.01
CUST0870,2025-02-17,ORD00665,Cancelled,PAY_EXTRA_4324,Bank Transfer,Beauty,PROD0023,1,Order_Items,217.56,217.56
CUST0522,2024-12-08,ORD00337,Processing,PAY_EXTRA_1063,Bank Transfer,Grocery,PROD0084,2,Order_Items,35.94,17.97
CUST0554,2025-01-12,ORD02512,Shipped,PAY_EXTRA_2590,Credit Card,Beauty,PROD0074,2,Order_Items,473.64,236.82
CUST0688,2024-11-08,ORD00046,Processing,PAY_EXTRA_8434,Bank Transfer,Grocery,PROD0040,2,Order_Items,359.26,179.63
CUST0336,2024-08-08,ORD02384,Shipped,PAY_EXTRA_3735,PayPal,Toys,PROD0028,2,Order_Items,322.26,161.13
CUST0260,2024-09-07,ORD01835,Processing,PAY_EXTRA_3517,PayPal,Clothing,PROD0047,4,Order_Items,307.88,76.97
CUST0317,2025-02-08,ORD01960,Delivered,PAY_EXTRA_6986,Credit Card,Clothing,PROD0085,2,Order_Items,318.84,159.42
CUST0108,2024-11-18,ORD01046,Cancelled,PAY_EXTRA_6767,PayPal,Toys,PROD0009,3,Order_Items,727.02,242.34
CUST0662,2025-05-15,ORD02298,Cancelled,PAY_EXTRA_5622,Credit Card,Electronics,PROD0017,3,Order_Items,879.75,293.25
