payment_id,order_id,customer_id,payment_type,total_price
PAY_EXTRA_1913,ORD00663,CUST0373,Bank Transfer,32.22
PAY_EXTRA_2736,ORD00856,CUST0829,Credit Card,118.84
PAY_EXTRA_726,ORD01684,CUST0499,Credit Card,401.15
PAY_EXTRA_7214,ORD01673,CUST0905,Credit Card,370.04
PAY_EXTRA_8245,ORD02644,CUST0142,PayPal,220.08
PAY_EXTRA_1796,ORD02636,CUST0807,Bank Transfer,87.54
PAY_EXTRA_3845,ORD01675,CUST0224,Bank Transfer,153.92
PAY_EXTRA_6402,ORD02218,CUST0532,Bank Transfer,426.16
PAY_EXTRA_936,ORD00960,CUST0096,PayPal,39.72
PAY_EXTRA_2265,ORD00397,CUST0695,Bank Transfer,1157.55
PAY_EXTRA_824,ORD01770,CUST0481,PayPal,742.85
PAY_EXTRA_7274,ORD01591,CUST0912,Bank Transfer,211.35
PAY_EXTRA_1389,ORD01177,CUST0397,Bank Transfer,469.9
PAY_EXTRA_3564,ORD00131,CUST0802,PayPal,985.55
PAY_EXTRA_5429,ORD01288,CUST0205,Bank Transfer,319.65
PAY_EXTRA_7827,ORD02670,CUST0469,PayPal,88.38
PAY_EXTRA_5690,ORD00137,CUST0409,PayPal,201.72
PAY_EXTRA_7878,ORD02633,CUST0395,Bank Transfer,151.42
PAY_EXTRA_1868,ORD00907,CUST0398,Credit Card,526.95
PAY_EXTRA_8202,ORD02648,CUST0329,PayPal,168.27
PAY_EXTRA_7486,ORD00193,CUST0724,Credit Card,1032.08
PAY_EXTRA_806,ORD00602,CUST0906,PayPal,372.48
PAY_EXTRA_4805,ORD01921,CUST0150,Bank Transfer,1447.45
PAY_EXTRA_9152,ORD00851,CUST0587,Bank Transfer,270.8
PAY_EXTRA_7511,ORD02180,CUST0534,Bank Transfer,392.19
PAY_EXTRA_8056,ORD02937,CUST0317,Bank Transfer,309.75
PAY_EXTRA_4494,ORD02540,CUST0670,Credit Card,925.2
PAY_EXTRA_2632,ORD00894,CUST0063,Bank Transfer,765.84
PAY_EXTRA_8900,ORD02666,CUST0023,Credit Card,1273.4
PAY_EXTRA_8623,ORD01682,CUST0026,Bank Transfer,894.27
PAY_EXTRA_7832,ORD01396,CUST0843,Bank Transfer,410.28
PAY_EXTRA_4388,ORD01299,CUST0254,Bank Transfer,678.3
PAY_EXTRA_145,ORD01657,CUST0302,PayPal,473.7
PAY_EXTRA_6467,ORD02590,CUST0234,Credit Card,122.23
PAY_EXTRA_2033,ORD02983,CUST0812,Credit Card,486.52
PAY_EXTRA_9127,ORD01083,CUST0296,Credit Card,1156.88
PAY_EXTRA_1165,ORD00023,CUST0542,PayPal,682.16
PAY_EXTRA_2050,ORD02102,CUST0365,Credit Card,429.1
PAY_EXTRA_3760,ORD01120,CUST0463,Credit Card,156.3
PAY_EXTRA_4435,ORD01235,CUST0996,Credit Card,126.58
PAY_EXTRA_3430,ORD01596,CUST0574,Bank Transfer,189.35
PAY_EXTRA_8190,ORD00665,CUST0870,Bank Transfer,178.14
PAY_EXTRA_8753,ORD00732,CUST0885,Bank Transfer,22.62
PAY_EXTRA_7069,ORD01522,CUST0455,PayPal,156.65
PAY_EXTRA_4361,ORD01339,CUST0842,Bank Transfer,1091.0
PAY_EXTRA_1771,ORD01253,CUST0988,Credit Card,891.5
PAY_EXTRA_3511,ORD02158,CUST0055,PayPal,1413.7
PAY_EXTRA_271,ORD00235,CUST0519,Bank Transfer,557.72
PAY_EXTRA_8436,ORD02964,CUST0087,PayPal,892.38
PAY_EXTRA_2032,ORD00382,CUST0921,PayPal,298.62
PAY_EXTRA_9664,ORD01640,CUST0274,Credit Card,13.04
PAY_EXTRA_3810,ORD00894,CUST0063,Bank Transfer,493.94
PAY_EXTRA_4346,ORD00564,CUST0572,Bank Transfer,1107.9
PAY_EXTRA_545,ORD00993,CUST0369,PayPal,946.4
PAY_EXTRA_3241,ORD02825,CUST0031,Credit Card,840.68
PAY_EXTRA_8502,ORD01120,CUST0463,Credit Card,152.58
PAY_EXTRA_9918,ORD00464,CUST0465,Bank Transfer,916.68
PAY_EXTRA_7564,ORD02300,CUST0914,Bank Transfer,576.45
PAY_EXTRA_920,ORD02019,CUST0204,PayPal,292.03
PAY_EXTRA_9118,ORD00775,CUST0196,Credit Card,1335.7
PAY_EXTRA_6640,ORD02569,CUST0627,Credit Card,474.26
PAY_EXTRA_7694,ORD00828,CUST0180,Bank Transfer,832.9
PAY_EXTRA_8230,ORD00806,CUST0698,Credit Card,222.4
PAY_EXTRA_7126,ORD02326,CUST0211,Bank Transfer,206.64
PAY_EXTRA_4278,ORD01513,CUST0234,Credit Card,412.68
PAY_EXTRA_2983,ORD01253,CUST0988,Credit Card,503.44
PAY_EXTRA_130,ORD00662,CUST0077,Bank Transfer,1007.35
PAY_EXTRA_7980,ORD01081,CUST0191,PayPal,885.99
PAY_EXTRA_2667,ORD00101,CUST0292,Credit Card,443.08
PAY_EXTRA_7138,ORD00504,CUST0425,PayPal,90.7
PAY_EXTRA_3223,ORD00438,CUST0052,PayPal,246.45
PAY_EXTRA_7693,ORD01082,CUST0569,Credit Card,730.72
PAY_EXTRA_5392,ORD01441,CUST0878,Credit Card,54.7
PAY_EXTRA_614,ORD02041,CUST0556,Bank Transfer,1415.65
PAY_EXTRA_9902,ORD02289,CUST0707,PayPal,1156.12
PAY_EXTRA_1466,ORD00846,CUST0776,Bank Transfer,195.44
PAY_EXTRA_4497,ORD01917,CUST0590,Bank Transfer,1132.92
PAY_EXTRA_3042,ORD00752,CUST0846,Bank Transfer,568.2
PAY_EXTRA_2419,ORD02958,CUST0162,Credit Card,619.86
PAY_EXTRA_5085,ORD01279,CUST0700,PayPal,263.91
PAY_EXTRA_3294,ORD02976,CUST0122,Credit Card,132.96
PAY_EXTRA_6737,ORD01584,CUST0471,PayPal,322.8
PAY_EXTRA_1500,ORD01537,CUST0241,Credit Card,512.86
PAY_EXTRA_1521,ORD01865,CUST0953,PayPal,634.75
PAY_EXTRA_9117,ORD02743,CUST0328,PayPal,629.56
PAY_EXTRA_4232,ORD02447,CUST0828,Credit Card,320.37
PAY_EXTRA_7686,ORD02862,CUST0472,Bank Transfer,212.64
PAY_EXTRA_4430,ORD02676,CUST0980,Credit Card,220.35
PAY_EXTRA_390,ORD00207,CUST0929,PayPal,222.0
PAY_EXTRA_9858,ORD02370,CUST0411,Bank Transfer,149.68
PAY_EXTRA_7124,ORD02864,CUST0274,Credit Card,207.28
PAY_EXTRA_5913,ORD02810,CUST0449,Bank Transfer,75.56
PAY_EXTRA_8592,ORD00134,CUST0228,Credit Card,476.88
PAY_EXTRA_4806,ORD00285,CUST0625,Bank Transfer,507.0
PAY_EXTRA_8954,ORD00228,CUST0407,Bank Transfer,346.75
PAY_EXTRA_8238,ORD00825,CUST0664,PayPal,1046.4
PAY_EXTRA_8044,ORD01574,CUST0494,PayPal,112.56
PAY_EXTRA_9782,ORD01592,CUST0671,Bank Transfer,380.34
PAY_EXTRA_3993,ORD01396,CUST0843,Bank Transfer,929.28
PAY_EXTRA_9551,ORD02109,CUST0610,Bank Transfer,245.88
PAY_EXTRA_6609,ORD01592,CUST0671,Bank Transfer,277.86
PAY_EXTRA_5319,ORD00594,CUST0821,Bank Transfer,392.88
PAY_EXTRA_7119,ORD00255,CUST0302,Credit Card,321.12
PAY_EXTRA_2421,ORD00391,CUST0023,Bank Transfer,396.78
PAY_EXTRA_5604,ORD00479,CUST0363,Bank Transfer,444.82
PAY_EXTRA_1750,ORD01211,CUST0393,Credit Card,108.72
PAY_EXTRA_9015,ORD02796,CUST0127,PayPal,1055.5
PAY_EXTRA_9718,ORD00196,CUST0064,Credit Card,1487.45
PAY_EXTRA_338,ORD01300,CUST0273,Bank Transfer,134.2
PAY_EXTRA_8407,ORD01700,CUST0398,PayPal,56.28
PAY_EXTRA_1341,ORD00565,CUST0291,PayPal,592.8
PAY_EXTRA_9544,ORD02832,CUST0301,Bank Transfer,836.92
PAY_EXTRA_7982,ORD02684,CUST0152,PayPal,127.88
PAY_EXTRA_3640,ORD01198,CUST0171,PayPal,989.55
PAY_EXTRA_329,ORD02189,CUST0326,Credit Card,1256.65
PAY_EXTRA_8828,ORD02952,CUST0465,Bank Transfer,987.6
PAY_EXTRA_3004,ORD00469,CUST0409,PayPal,1494.2
PAY_EXTRA_6960,ORD01617,CUST0947,Bank Transfer,545.92
PAY_EXTRA_4090,ORD02813,CUST0760,Credit Card,283.5
PAY_EXTRA_2322,ORD02809,CUST0689,Credit Card,236.85
PAY_EXTRA_6667,ORD01047,CUST0943,Credit Card,284.64
PAY_EXTRA_7009,ORD01090,CUST0501,Credit Card,160.56
PAY_EXTRA_4197,ORD01700,CUST0398,PayPal,493.44
PAY_EXTRA_3549,ORD01514,CUST0217,Bank Transfer,171.46
PAY_EXTRA_8363,ORD01420,CUST0793,PayPal,12.32
PAY_EXTRA_4203,ORD00691,CUST0479,Bank Transfer,179.8
PAY_EXTRA_9310,ORD00282,CUST0462,PayPal,534.52
PAY_EXTRA_8936,ORD00116,CUST0166,Bank Transfer,363.99
PAY_EXTRA_6185,ORD01808,CUST0136,Credit Card,754.17
PAY_EXTRA_1639,ORD00434,CUST0063,PayPal,81.19
PAY_EXTRA_60,ORD01955,CUST0106,Credit Card,592.38
PAY_EXTRA_1240,ORD02868,CUST0828,PayPal,475.06
PAY_EXTRA_5760,ORD02243,CUST0788,Bank Transfer,75.2
PAY_EXTRA_5136,ORD02387,CUST0776,Credit Card,255.34
PAY_EXTRA_2343,ORD01082,CUST0569,Credit Card,46.42
PAY_EXTRA_2120,ORD00750,CUST0076,PayPal,395.67
PAY_EXTRA_1524,ORD02058,CUST0114,Credit Card,27.08
PAY_EXTRA_7617,ORD00731,CUST0052,PayPal,394.29
PAY_EXTRA_153,ORD01046,CUST0108,PayPal,88.59
PAY_EXTRA_481,ORD00840,CUST0703,Bank Transfer,788.84
PAY_EXTRA_6122,ORD02757,CUST0349,Credit Card,651.8
PAY_EXTRA_7674,ORD02107,CUST0741,PayPal,457.9
PAY_EXTRA_7101,ORD00075,CUST0925,Credit Card,1188.45
PAY_EXTRA_1762,ORD02534,CUST0416,Credit Card,17.63
PAY_EXTRA_7715,ORD02928,CUST0559,PayPal,714.64
PAY_EXTRA_9081,ORD02967,CUST0022,Credit Card,667.3
PAY_EXTRA_7479,ORD02228,CUST0185,Bank Transfer,211.44
PAY_EXTRA_6212,ORD00898,CUST0805,Bank Transfer,445.05
PAY_EXTRA_4853,ORD01054,CUST0046,Bank Transfer,405.21
PAY_EXTRA_2711,ORD01598,CUST0734,PayPal,161.72
PAY_EXTRA_6766,ORD02611,CUST0754,Credit Card,394.75
PAY_EXTRA_4150,ORD02169,CUST0342,PayPal,107.51
PAY_EXTRA_1333,ORD00225,CUST0797,Credit Card,98.46
PAY_EXTRA_8378,ORD01120,CUST0463,Credit Card,179.26
PAY_EXTRA_9389,ORD00310,CUST0591,Credit Card,168.2
PAY_EXTRA_9707,ORD01624,CUST0994,PayPal,863.72
PAY_EXTRA_9121,ORD02571,CUST0572,Credit Card,976.56
PAY_EXTRA_3850,ORD00985,CUST0191,Bank Transfer,1434.4
PAY_EXTRA_8340,ORD01347,CUST0560,PayPal,460.88
PAY_EXTRA_4124,ORD01298,CUST0998,Credit Card,524.35
PAY_EXTRA_8963,ORD00093,CUST0245,PayPal,768.4
PAY_EXTRA_4788,ORD00856,CUST0829,Credit Card,590.94
PAY_EXTRA_2866,ORD00985,CUST0191,Bank Transfer,275.56
PAY_EXTRA_1386,ORD01122,CUST0712,PayPal,31.88
PAY_EXTRA_5941,ORD00194,CUST0425,PayPal,413.18
PAY_EXTRA_3067,ORD00112,CUST0928,Credit Card,39.24
PAY_EXTRA_9058,ORD01826,CUST0533,Credit Card,133.22
PAY_EXTRA_3629,ORD00752,CUST0846,Bank Transfer,37.08
PAY_EXTRA_9455,ORD01299,CUST0254,Bank Transfer,910.3
PAY_EXTRA_8949,ORD01945,CUST0166,PayPal,107.25
PAY_EXTRA_3028,ORD02122,CUST0806,PayPal,356.16
PAY_EXTRA_2969,ORD01880,CUST0718,PayPal,404.64
PAY_EXTRA_8646,ORD01501,CUST0019,Bank Transfer,678.87
PAY_EXTRA_6136,ORD01494,CUST0502,Credit Card,694.12
PAY_EXTRA_8801,ORD01337,CUST0244,PayPal,141.83
PAY_EXTRA_4263,ORD00011,CUST0406,Bank Transfer,650.49
PAY_EXTRA_645,ORD01972,CUST0931,PayPal,116.66
PAY_EXTRA_9653,ORD01236,CUST0096,Credit Card,69.16
PAY_EXTRA_2074,ORD00676,CUST0531,PayPal,82.34
PAY_EXTRA_341,ORD02152,CUST0209,Bank Transfer,160.75
PAY_EXTRA_8041,ORD01969,CUST0606,Bank Transfer,629.7
PAY_EXTRA_1622,ORD02643,CUST0575,Bank Transfer,353.0
PAY_EXTRA_7141,ORD02540,CUST0670,Credit Card,273.93
PAY_EXTRA_5796,ORD02529,CUST0812,Bank Transfer,731.94
PAY_EXTRA_7184,ORD01556,CUST0986,PayPal,237.28
PAY_EXTRA_8232,ORD01671,CUST0426,Bank Transfer,246.36
PAY_EXTRA_5475,ORD02282,CUST0726,PayPal,31.68
PAY_EXTRA_9252,ORD00962,CUST0058,Bank Transfer,554.14
PAY_EXTRA_74,ORD00525,CUST0821,Bank Transfer,159.45
PAY_EXTRA_8633,ORD02018,CUST0260,PayPal,294.36
PAY_EXTRA_9229,ORD00962,CUST0058,Bank Transfer,199.44
PAY_EXTRA_2051,ORD02090,CUST0624,Credit Card,268.86
PAY_EXTRA_2541,ORD00320,CUST0834,Bank Transfer,114.84
PAY_EXTRA_1301,ORD01113,CUST0139,PayPal,131.6
PAY_EXTRA_5877,ORD01973,CUST0553,Credit Card,65.25
PAY_EXTRA_7368,ORD02057,CUST0420,Bank Transfer,1122.72
PAY_EXTRA_1304,ORD00749,CUST0372,Bank Transfer,60.74
PAY_EXTRA_8428,ORD00283,CUST0881,Bank Transfer,541.82
PAY_EXTRA_9094,ORD00162,CUST0441,Bank Transfer,521.94
PAY_EXTRA_2599,ORD01355,CUST0561,Credit Card,255.0
PAY_EXTRA_2573,ORD01372,CUST0316,PayPal,32.99
PAY_EXTRA_3186,ORD01550,CUST0873,Credit Card,527.73
PAY_EXTRA_2768,ORD02690,CUST0663,Bank Transfer,125.1
PAY_EXTRA_4831,ORD00495,CUST0386,PayPal,46.24
PAY_EXTRA_4223,ORD02789,CUST0997,Bank Transfer,43.14
PAY_EXTRA_9649,ORD00416,CUST0483,Credit Card,613.9
PAY_EXTRA_2106,ORD00853,CUST0120,Bank Transfer,193.51
PAY_EXTRA_2679,ORD01239,CUST0998,Bank Transfer,657.3
PAY_EXTRA_1387,ORD02699,CUST0057,Bank Transfer,369.8
PAY_EXTRA_8931,ORD01990,CUST0423,Credit Card,1027.2
PAY_EXTRA_9659,ORD00057,CUST0553,Credit Card,914.16
PAY_EXTRA_7083,ORD00654,CUST0559,PayPal,922.68
PAY_EXTRA_1279,ORD02494,CUST0265,PayPal,296.1
PAY_EXTRA_804,ORD00401,CUST0093,PayPal,563.64
PAY_EXTRA_1555,ORD01912,CUST0375,Credit Card,504.46
PAY_EXTRA_9486,ORD02521,CUST0677,Credit Card,438.88
PAY_EXTRA_4566,ORD00375,CUST0150,Credit Card,526.96
PAY_EXTRA_9669,ORD01716,CUST0981,Credit Card,36.41
PAY_EXTRA_4841,ORD01908,CUST0334,PayPal,940.1
PAY_EXTRA_3594,ORD02240,CUST0045,Credit Card,467.55
PAY_EXTRA_6035,ORD02187,CUST0706,Bank Transfer,215.15
PAY_EXTRA_6852,ORD00313,CUST0600,PayPal,121.04
PAY_EXTRA_8705,ORD01679,CUST0982,Credit Card,559.59
PAY_EXTRA_4177,ORD00054,CUST0881,PayPal,365.7
PAY_EXTRA_1308,ORD01952,CUST0746,Credit Card,223.65
PAY_EXTRA_3452,ORD00539,CUST0182,Bank Transfer,734.88
PAY_EXTRA_3695,ORD00335,CUST0473,Credit Card,306.08
PAY_EXTRA_4242,ORD00448,CUST0017,Credit Card,894.54
PAY_EXTRA_2198,ORD01715,CUST0306,Bank Transfer,114.81
PAY_EXTRA_4425,ORD02061,CUST0110,PayPal,471.5
PAY_EXTRA_6150,ORD00097,CUST0076,Bank Transfer,291.7
PAY_EXTRA_943,ORD02605,CUST0809,Bank Transfer,292.39
PAY_EXTRA_822,ORD02042,CUST0195,Bank Transfer,175.12
PAY_EXTRA_5005,ORD01906,CUST0013,Bank Transfer,169.0
PAY_EXTRA_6612,ORD00581,CUST0678,PayPal,674.8
PAY_EXTRA_8356,ORD02346,CUST0134,Credit Card,403.12
PAY_EXTRA_5619,ORD00024,CUST0697,Bank Transfer,179.92
PAY_EXTRA_4547,ORD02840,CUST0906,Bank Transfer,403.05
PAY_EXTRA_2538,ORD00177,CUST0225,Credit Card,107.19
PAY_EXTRA_5207,ORD02888,CUST0903,Credit Card,121.98
PAY_EXTRA_9514,ORD02289,CUST0707,PayPal,775.95
PAY_EXTRA_9009,ORD01042,CUST0265,Credit Card,288.94
PAY_EXTRA_3054,ORD01541,CUST0741,Bank Transfer,434.16
PAY_EXTRA_3675,ORD00587,CUST0771,Bank Transfer,560.37
PAY_EXTRA_7776,ORD02058,CUST0114,Credit Card,899.97
PAY_EXTRA_7218,ORD02369,CUST0812,PayPal,758.76
PAY_EXTRA_6722,ORD00252,CUST0501,Bank Transfer,169.26
PAY_EXTRA_3300,ORD00384,CUST0076,PayPal,337.8
PAY_EXTRA_3310,ORD01260,CUST0992,PayPal,437.48
PAY_EXTRA_7221,ORD02704,CUST1000,Bank Transfer,477.48
PAY_EXTRA_8519,ORD00502,CUST0454,Bank Transfer,693.15
PAY_EXTRA_5954,ORD00778,CUST0421,Bank Transfer,535.95
PAY_EXTRA_832,ORD00074,CUST0493,Credit Card,569.8
PAY_EXTRA_3462,ORD01069,CUST0687,PayPal,796.32
PAY_EXTRA_7643,ORD01052,CUST0449,Bank Transfer,116.72
PAY_EXTRA_54,ORD00737,CUST0901,PayPal,154.75
PAY_EXTRA_3451,ORD00253,CUST0708,PayPal,716.32
PAY_EXTRA_6305,ORD00205,CUST0742,Credit Card,296.12
PAY_EXTRA_1481,ORD00535,CUST0745,Bank Transfer,451.96
PAY_EXTRA_4873,ORD02998,CUST0174,Bank Transfer,745.72
PAY_EXTRA_8038,ORD01337,CUST0244,PayPal,76.1
PAY_EXTRA_3335,ORD02482,CUST0974,Bank Transfer,222.24
PAY_EXTRA_6016,ORD00934,CUST0564,Bank Transfer,75.75
PAY_EXTRA_4926,ORD00764,CUST0726,Bank Transfer,562.76
PAY_EXTRA_5797,ORD01161,CUST0881,Credit Card,142.68
PAY_EXTRA_9831,ORD01299,CUST0254,Bank Transfer,1104.1
PAY_EXTRA_5083,ORD02503,CUST0796,PayPal,254.61
PAY_EXTRA_6645,ORD02785,CUST0102,Bank Transfer,465.12
PAY_EXTRA_5490,ORD02497,CUST0183,Bank Transfer,124.98
PAY_EXTRA_768,ORD00500,CUST0162,Bank Transfer,723.65
PAY_EXTRA_2065,ORD01440,CUST0051,Credit Card,54.48
PAY_EXTRA_9500,ORD00068,CUST0286,PayPal,152.37
PAY_EXTRA_7311,ORD02047,CUST0461,PayPal,378.38
PAY_EXTRA_8477,ORD02977,CUST0196,PayPal,205.28
PAY_EXTRA_4524,ORD01354,CUST0165,Bank Transfer,309.88
PAY_EXTRA_2717,ORD02462,CUST0486,PayPal,111.55
PAY_EXTRA_2079,ORD02551,CUST0333,Credit Card,204.92
PAY_EXTRA_8914,ORD02018,CUST0260,PayPal,292.05
PAY_EXTRA_951,ORD02581,CUST0343,Bank Transfer,175.56
PAY_EXTRA_8058,ORD01977,CUST0536,Credit Card,1437.1
PAY_EXTRA_2482,ORD00769,CUST0612,PayPal,398.07
PAY_EXTRA_1759,ORD02251,CUST0623,PayPal,288.85
PAY_EXTRA_4422,ORD01703,CUST0548,Credit Card,925.64
PAY_EXTRA_6704,ORD00463,CUST0391,Bank Transfer,994.32
PAY_EXTRA_5182,ORD02435,CUST0745,Bank Transfer,292.65
PAY_EXTRA_8533,ORD02560,CUST0901,PayPal,529.5
PAY_EXTRA_3701,ORD00639,CUST0301,Credit Card,772.8
PAY_EXTRA_4243,ORD01437,CUST0353,Credit Card,128.92
PAY_EXTRA_688,ORD01681,CUST0263,Bank Transfer,489.64
PAY_EXTRA_3432,ORD02888,CUST0903,Credit Card,761.6
PAY_EXTRA_4944,ORD00320,CUST0834,Bank Transfer,290.32
PAY_EXTRA_966,ORD00438,CUST0052,PayPal,183.9
PAY_EXTRA_9484,ORD00199,CUST0489,Credit Card,254.02
PAY_EXTRA_2713,ORD00179,CUST0940,Credit Card,1081.15
PAY_EXTRA_4757,ORD01857,CUST0283,PayPal,445.65
PAY_EXTRA_9545,ORD01893,CUST0943,Credit Card,538.38
PAY_EXTRA_6320,ORD02728,CUST0506,Bank Transfer,287.35
PAY_EXTRA_5975,ORD01227,CUST0155,Credit Card,82.16
PAY_EXTRA_3572,ORD00685,CUST0913,PayPal,758.52
PAY_EXTRA_5299,ORD00192,CUST0393,Bank Transfer,543.6
PAY_EXTRA_1990,ORD02660,CUST0714,Credit Card,739.1
PAY_EXTRA_1205,ORD00987,CUST0818,Credit Card,385.6
PAY_EXTRA_4971,ORD02995,CUST0310,PayPal,312.6
PAY_EXTRA_6783,ORD00925,CUST0101,Bank Transfer,767.44
PAY_EXTRA_3600,ORD00129,CUST1000,Credit Card,573.92
PAY_EXTRA_6490,ORD01731,CUST0132,Bank Transfer,359.32
PAY_EXTRA_8609,ORD00819,CUST0306,Bank Transfer,88.7
PAY_EXTRA_9978,ORD02858,CUST0607,Credit Card,494.65
PAY_EXTRA_8070,ORD02214,CUST0738,PayPal,39.76
PAY_EXTRA_8577,ORD00880,CUST0033,Bank Transfer,676.86
PAY_EXTRA_7973,ORD02719,CUST0487,Bank Transfer,78.56
PAY_EXTRA_1625,ORD00628,CUST0651,PayPal,1448.8
PAY_EXTRA_536,ORD02027,CUST0705,Bank Transfer,695.4
PAY_EXTRA_8766,ORD01435,CUST0382,PayPal,202.53
PAY_EXTRA_7970,ORD00283,CUST0881,Bank Transfer,666.0
PAY_EXTRA_4212,ORD00818,CUST0898,Credit Card,220.4
PAY_EXTRA_6456,ORD01630,CUST0704,PayPal,362.64
PAY_EXTRA_3507,ORD01363,CUST0677,PayPal,40.41
PAY_EXTRA_8393,ORD02782,CUST0972,Bank Transfer,739.8
PAY_EXTRA_7112,ORD02812,CUST0411,Bank Transfer,334.75
PAY_EXTRA_2708,ORD02565,CUST0147,Bank Transfer,209.93
PAY_EXTRA_5031,ORD01129,CUST0849,PayPal,358.64
PAY_EXTRA_6514,ORD02055,CUST0785,Bank Transfer,242.02
PAY_EXTRA_4662,ORD01161,CUST0881,Credit Card,504.36
PAY_EXTRA_4021,ORD01114,CUST0284,Bank Transfer,425.3
PAY_EXTRA_1854,ORD02288,CUST0012,Bank Transfer,159.05
PAY_EXTRA_9425,ORD00465,CUST0102,Bank Transfer,67.77
PAY_EXTRA_2872,ORD02546,CUST0856,Bank Transfer,184.66
PAY_EXTRA_3030,ORD00993,CUST0369,PayPal,195.77
PAY_EXTRA_1645,ORD02238,CUST0745,Bank Transfer,1028.9
PAY_EXTRA_3417,ORD02707,CUST0931,Bank Transfer,933.2
PAY_EXTRA_3476,ORD02089,CUST0846,Bank Transfer,986.55
PAY_EXTRA_9552,ORD01094,CUST0173,PayPal,249.68
PAY_EXTRA_1792,ORD01987,CUST0270,Credit Card,333.06
PAY_EXTRA_3797,ORD00088,CUST0593,Bank Transfer,97.06
PAY_EXTRA_3368,ORD00225,CUST0797,Credit Card,708.15
PAY_EXTRA_7196,ORD02363,CUST0487,Credit Card,203.43
PAY_EXTRA_9641,ORD02630,CUST0190,PayPal,522.16
PAY_EXTRA_5109,ORD01460,CUST0193,Credit Card,11.13
PAY_EXTRA_6024,ORD02329,CUST0704,Bank Transfer,733.26
PAY_EXTRA_8795,ORD00496,CUST0350,Credit Card,212.38
PAY_EXTRA_9294,ORD01039,CUST0577,Bank Transfer,118.84
PAY_EXTRA_126,ORD00210,CUST0052,PayPal,95.07
PAY_EXTRA_5959,ORD00143,CUST0595,PayPal,38.25
PAY_EXTRA_3876,ORD02104,CUST0239,PayPal,122.37
PAY_EXTRA_4451,ORD00777,CUST0423,Bank Transfer,526.89
PAY_EXTRA_7147,ORD02000,CUST0093,Credit Card,1415.05
PAY_EXTRA_3531,ORD02521,CUST0677,Credit Card,602.48
PAY_EXTRA_827,ORD00314,CUST0993,Credit Card,964.56
PAY_EXTRA_7790,ORD01559,CUST0116,Credit Card,192.63
PAY_EXTRA_984,ORD02797,CUST0533,Credit Card,697.65
PAY_EXTRA_7783,ORD02723,CUST0180,Bank Transfer,1231.8
PAY_EXTRA_2443,ORD01591,CUST0912,Bank Transfer,1027.0
PAY_EXTRA_8554,ORD00053,CUST0235,Credit Card,1169.75
PAY_EXTRA_345,ORD02611,CUST0754,Credit Card,245.85
PAY_EXTRA_814,ORD00992,CUST0006,PayPal,229.51
PAY_EXTRA_6166,ORD02444,CUST0760,Credit Card,562.65
PAY_EXTRA_5779,ORD00970,CUST0985,Credit Card,234.38
PAY_EXTRA_2116,ORD02533,CUST0807,Bank Transfer,837.21
PAY_EXTRA_793,ORD02907,CUST0140,Credit Card,1238.85
PAY_EXTRA_6898,ORD02905,CUST0433,Bank Transfer,925.04
PAY_EXTRA_2674,ORD01779,CUST0362,PayPal,92.58
PAY_EXTRA_94,ORD01788,CUST0494,Bank Transfer,355.5
PAY_EXTRA_4225,ORD01850,CUST0969,Credit Card,741.2
PAY_EXTRA_3756,ORD01974,CUST0453,PayPal,275.13
PAY_EXTRA_2891,ORD01687,CUST0971,Credit Card,1331.05
PAY_EXTRA_2371,ORD02736,CUST0505,Credit Card,1022.68
PAY_EXTRA_9388,ORD01625,CUST0825,Credit Card,649.12
PAY_EXTRA_3228,ORD00045,CUST0731,PayPal,239.67
PAY_EXTRA_7863,ORD02579,CUST0661,PayPal,654.87
PAY_EXTRA_6359,ORD01591,CUST0912,Bank Transfer,731.64
PAY_EXTRA_9196,ORD00502,CUST0454,Bank Transfer,1391.45
PAY_EXTRA_7326,ORD00467,CUST0441,PayPal,371.54
PAY_EXTRA_6028,ORD01157,CUST0625,Bank Transfer,66.68
PAY_EXTRA_1865,ORD01017,CUST0491,PayPal,131.06
PAY_EXTRA_4612,ORD00784,CUST0935,Bank Transfer,247.55
PAY_EXTRA_2645,ORD00971,CUST0771,Bank Transfer,140.48
PAY_EXTRA_2243,ORD02215,CUST0627,Bank Transfer,553.7
PAY_EXTRA_5373,ORD02898,CUST0867,PayPal,375.84
PAY_EXTRA_2336,ORD01177,CUST0397,Bank Transfer,601.92
PAY_EXTRA_950,ORD00137,CUST0409,PayPal,125.65
PAY_EXTRA_1120,ORD01110,CUST0332,Bank Transfer,501.96
PAY_EXTRA_2204,ORD02085,CUST0547,Bank Transfer,656.1
PAY_EXTRA_419,ORD02855,CUST0354,PayPal,343.68
PAY_EXTRA_922,ORD02585,CUST0528,Credit Card,35.94
PAY_EXTRA_8669,ORD01780,CUST0812,PayPal,545.08
PAY_EXTRA_5408,ORD00185,CUST0861,Bank Transfer,76.05
PAY_EXTRA_5788,ORD01180,CUST0018,Bank Transfer,50.95
PAY_EXTRA_5742,ORD01264,CUST0570,Bank Transfer,1382.45
PAY_EXTRA_7667,ORD01731,CUST0132,Bank Transfer,76.02
PAY_EXTRA_5567,ORD00160,CUST0416,Bank Transfer,38.12
PAY_EXTRA_8135,ORD00201,CUST0552,Bank Transfer,816.27
PAY_EXTRA_1202,ORD01178,CUST0375,Bank Transfer,294.85
