order_id,customer_id,order_date,payment_type,order_status
ORD01398,CUST0328,2024-09-02,Bank Transfer,Shipped
ORD01588,CUST0106,2025-06-19,PayPal,Cancelled
ORD01121,CUST0413,2024-12-08,Bank Transfer,Processing
ORD02460,CUST0765,2024-12-11,Bank Transfer,Delivered
ORD00665,CUST0870,2025-02-17,Bank Transfer,Cancelled
ORD02869,CUST0708,2024-11-02,Bank Transfer,Delivered
ORD01262,CUST0267,2025-02-11,Credit Card,Shipped
ORD00165,CUST0813,2024-12-11,Bank Transfer,Delivered
ORD01535,CUST0562,2024-10-24,PayPal,Delivered
ORD01178,CUST0375,2024-10-06,Bank Transfer,Delivered
ORD01908,CUST0334,2024-08-19,PayPal,Processing
ORD02945,CUST0809,2025-06-08,Credit Card,Processing
ORD02640,CUST0393,2025-05-28,PayPal,Cancelled
ORD02914,CUST0688,2025-02-06,Bank Transfer,Shipped
ORD02182,CUST0437,2024-09-05,PayPal,Processing
ORD01869,CUST0970,2024-08-05,Credit Card,Processing
ORD00912,CUST0690,2025-01-25,Bank Transfer,Shipped
ORD01529,CUST0429,2025-01-16,Credit Card,Shipped
ORD02420,CUST0035,2025-03-15,Credit Card,Cancelled
ORD02630,CUST0190,2024-09-05,PayPal,Cancelled
ORD02253,CUST0465,2025-07-16,PayPal,Cancelled
ORD00946,CUST0676,2025-07-16,PayPal,Shipped
ORD00898,CUST0805,2024-10-12,Bank Transfer,Processing
ORD01516,CUST0127,2025-04-06,PayPal,Shipped
ORD02415,CUST0394,2024-10-29,PayPal,Delivered
ORD01600,CUST0003,2025-01-29,PayPal,Processing
ORD00437,CUST0658,2024-08-19,Bank Transfer,Shipped
ORD02681,CUST0452,2025-01-22,PayPal,Processing
ORD00657,CUST0457,2025-05-20,Bank Transfer,Cancelled
ORD00556,CUST0732,2024-09-24,Credit Card,Delivered
ORD02216,CUST0534,2024-10-21,Credit Card,Cancelled
ORD02884,CUST0680,2024-08-21,Bank Transfer,Processing
ORD00155,CUST0413,2025-05-09,Bank Transfer,Processing
ORD02345,CUST0554,2024-08-22,PayPal,Shipped
ORD01251,CUST0461,2024-10-28,PayPal,Processing
ORD02509,CUST0528,2025-04-12,Bank Transfer,Cancelled
ORD02057,CUST0420,2025-06-04,Bank Transfer,Processing
ORD02933,CUST0661,2025-07-02,Bank Transfer,Shipped
ORD00206,CUST0942,2024-09-23,Credit Card,Shipped
ORD00886,CUST0412,2025-04-19,PayPal,Delivered
ORD00697,CUST0461,2025-07-18,PayPal,Processing
ORD00619,CUST0612,2025-07-20,Bank Transfer,Shipped
ORD00352,CUST0326,2025-05-30,Bank Transfer,Cancelled
ORD00881,CUST0630,2024-08-24,Credit Card,Delivered
ORD02907,CUST0140,2025-04-25,Credit Card,Processing
ORD02680,CUST0043,2025-06-28,PayPal,Delivered
ORD02153,CUST0562,2025-05-21,PayPal,Delivered
ORD01835,CUST0260,2024-09-07,PayPal,Processing
ORD00273,CUST0481,2024-10-14,PayPal,Cancelled
ORD01140,CUST0085,2025-02-24,PayPal,Delivered
ORD00185,CUST0861,2025-03-12,Bank Transfer,Processing
ORD01808,CUST0136,2024-12-18,Credit Card,Shipped
ORD01104,CUST0215,2025-07-01,Bank Transfer,Processing
ORD02896,CUST0865,2024-12-05,PayPal,Cancelled
ORD00828,CUST0180,2025-06-18,Bank Transfer,Cancelled
ORD00477,CUST0601,2025-07-22,Bank Transfer,Processing
ORD02117,CUST0327,2025-04-19,Bank Transfer,Delivered
ORD01666,CUST0793,2025-01-20,Bank Transfer,Processing
ORD01584,CUST0471,2025-04-19,PayPal,Cancelled
ORD01702,CUST0399,2024-07-27,Bank Transfer,Shipped
ORD00847,CUST0781,2025-01-05,Credit Card,Shipped
ORD00091,CUST0958,2024-12-18,PayPal,Delivered
ORD02181,CUST0428,2025-01-06,Credit Card,Delivered
ORD01427,CUST0139,2025-01-19,Bank Transfer,Shipped
ORD01560,CUST0966,2025-03-10,Credit Card,Shipped
ORD00655,CUST0106,2025-06-24,Credit Card,Processing
ORD00308,CUST0094,2025-07-10,Credit Card,Shipped
ORD02468,CUST0344,2025-01-28,PayPal,Processing
ORD01144,CUST0721,2025-01-24,Credit Card,Shipped
ORD02588,CUST0430,2024-12-20,Credit Card,Processing
ORD02279,CUST0950,2025-02-07,Credit Card,Cancelled
ORD00890,CUST0592,2024-08-17,Bank Transfer,Processing
ORD01295,CUST0031,2025-03-11,PayPal,Shipped
ORD00286,CUST0971,2025-01-10,Credit Card,Delivered
ORD02775,CUST0481,2025-05-31,Credit Card,Processing
ORD00783,CUST0980,2025-06-02,Credit Card,Cancelled
ORD01257,CUST0847,2025-03-12,Bank Transfer,Shipped
ORD01576,CUST0012,2025-04-04,Bank Transfer,Delivered
ORD00691,CUST0479,2024-10-30,Bank Transfer,Delivered
ORD01306,CUST0721,2024-08-20,Bank Transfer,Processing
ORD02712,CUST0896,2025-05-22,Bank Transfer,Shipped
ORD00296,CUST0807,2025-03-09,Bank Transfer,Delivered
ORD01868,CUST0516,2024-11-09,PayPal,Processing
ORD02810,CUST0449,2025-03-29,Bank Transfer,Shipped
ORD00031,CUST0520,2025-02-20,Credit Card,Processing
ORD01110,CUST0332,2025-03-18,Bank Transfer,Processing
ORD01891,CUST0857,2025-06-09,Bank Transfer,Processing
ORD01106,CUST0170,2024-10-26,Bank Transfer,Delivered
ORD01834,CUST0184,2024-12-29,PayPal,Cancelled
ORD02012,CUST0472,2024-08-31,Bank Transfer,Shipped
ORD00660,CUST0745,2025-03-30,PayPal,Cancelled
ORD01318,CUST0793,2024-10-08,Credit Card,Processing
ORD02363,CUST0487,2025-06-03,Credit Card,Processing
ORD01924,CUST0915,2024-07-25,Bank Transfer,Processing
ORD02225,CUST0707,2025-06-23,Bank Transfer,Delivered
ORD02568,CUST0611,2025-07-10,Credit Card,Cancelled
ORD00916,CUST0311,2025-05-12,Credit Card,Delivered
ORD00417,CUST0938,2025-03-05,Bank Transfer,Delivered
ORD01344,CUST0396,2024-11-19,PayPal,Cancelled
ORD01929,CUST0488,2025-02-18,Bank Transfer,Shipped
ORD00018,CUST0774,2024-08-05,Credit Card,Shipped
ORD02388,CUST0464,2025-01-10,Bank Transfer,Processing
ORD02716,CUST0747,2025-01-25,PayPal,Delivered
ORD02038,CUST0367,2025-01-05,Bank Transfer,Delivered
ORD00207,CUST0929,2025-01-16,PayPal,Shipped
ORD01607,CUST0193,2025-03-26,Credit Card,Cancelled
ORD00990,CUST0758,2024-08-19,PayPal,Processing
ORD01687,CUST0971,2025-01-27,Credit Card,Delivered
ORD02499,CUST0224,2025-05-19,Bank Transfer,Shipped
ORD02395,CUST0868,2025-07-15,Credit Card,Processing
ORD00749,CUST0372,2024-10-13,Bank Transfer,Processing
ORD00178,CUST0052,2025-05-27,Bank Transfer,Delivered
ORD01207,CUST0792,2025-02-16,Credit Card,Shipped
ORD00867,CUST0788,2025-01-28,Credit Card,Cancelled
ORD01889,CUST0894,2024-09-09,PayPal,Delivered
ORD00139,CUST0360,2025-03-01,Bank Transfer,Cancelled
ORD01708,CUST0622,2024-08-12,Credit Card,Processing
ORD02139,CUST0789,2024-08-04,PayPal,Delivered
ORD00536,CUST0242,2024-11-03,Credit Card,Delivered
ORD01990,CUST0423,2025-07-08,Credit Card,Shipped
ORD01346,CUST0505,2024-12-27,PayPal,Processing
ORD01654,CUST0850,2025-03-07,Credit Card,Processing
ORD00387,CUST0866,2025-01-28,PayPal,Delivered
ORD02066,CUST0014,2024-09-09,Credit Card,Cancelled
ORD00281,CUST0795,2024-11-22,Bank Transfer,Cancelled
ORD01657,CUST0302,2025-01-19,PayPal,Delivered
ORD02469,CUST0822,2024-10-06,Credit Card,Processing
ORD01936,CUST0800,2024-08-03,PayPal,Processing
ORD01198,CUST0171,2025-06-12,PayPal,Delivered
ORD00667,CUST0242,2025-07-23,Bank Transfer,Processing
ORD01128,CUST0507,2025-04-22,PayPal,Processing
ORD02926,CUST0503,2025-03-03,Bank Transfer,Processing
ORD00341,CUST0885,2025-06-24,Credit Card,Processing
ORD01023,CUST0117,2024-11-21,Bank Transfer,Delivered
ORD01719,CUST0551,2024-10-21,Bank Transfer,Shipped
ORD01689,CUST0642,2024-10-24,Credit Card,Delivered
ORD01416,CUST0346,2024-11-26,PayPal,Processing
ORD01142,CUST0744,2024-10-25,Bank Transfer,Delivered
ORD00966,CUST0236,2024-12-18,Credit Card,Cancelled
ORD01180,CUST0018,2024-09-08,Bank Transfer,Shipped
ORD00149,CUST0002,2025-03-30,Bank Transfer,Delivered
ORD02099,CUST0791,2025-03-03,Bank Transfer,Processing
ORD00381,CUST0471,2025-07-18,PayPal,Shipped
ORD00084,CUST0059,2025-05-20,Bank Transfer,Shipped
ORD02518,CUST0083,2025-01-14,PayPal,Processing
ORD01297,CUST0786,2024-11-14,Bank Transfer,Delivered
ORD02486,CUST0918,2025-04-07,Credit Card,Delivered
ORD00085,CUST0872,2024-11-13,Credit Card,Shipped
ORD02250,CUST0876,2025-01-18,PayPal,Shipped
ORD00274,CUST0349,2025-07-19,Credit Card,Shipped
ORD00656,CUST0677,2024-08-19,PayPal,Processing
ORD00940,CUST0968,2025-05-29,Bank Transfer,Shipped
ORD01830,CUST0268,2025-07-12,Bank Transfer,Cancelled
ORD00878,CUST0159,2024-11-25,PayPal,Delivered
ORD00433,CUST0703,2025-02-06,PayPal,Processing
ORD00042,CUST0970,2024-09-24,Bank Transfer,Delivered
ORD02397,CUST0001,2024-12-21,Bank Transfer,Processing
ORD01939,CUST0911,2024-12-10,Credit Card,Cancelled
ORD01047,CUST0943,2025-06-19,Credit Card,Shipped
ORD02672,CUST0809,2025-02-13,PayPal,Delivered
ORD00853,CUST0120,2024-09-23,Bank Transfer,Delivered
ORD01755,CUST0557,2025-01-01,Bank Transfer,Cancelled
ORD00431,CUST0455,2024-09-23,PayPal,Delivered
ORD02425,CUST0536,2025-03-07,Bank Transfer,Shipped
ORD01671,CUST0426,2024-09-23,Bank Transfer,Cancelled
ORD02130,CUST0405,2025-06-26,Bank Transfer,Delivered
ORD01034,CUST0597,2025-07-24,PayPal,Cancelled
ORD02448,CUST0802,2025-04-10,Bank Transfer,Delivered
ORD00967,CUST0278,2024-11-28,Credit Card,Shipped
ORD01783,CUST0527,2025-05-12,Bank Transfer,Processing
ORD00929,CUST0760,2024-10-17,Credit Card,Shipped
ORD01135,CUST0452,2024-08-26,PayPal,Shipped
ORD02721,CUST0091,2024-08-17,Credit Card,Cancelled
ORD02787,CUST0988,2024-09-01,PayPal,Delivered
ORD01921,CUST0150,2025-05-26,Bank Transfer,Delivered
ORD00003,CUST0547,2024-08-02,Bank Transfer,Delivered
ORD02872,CUST0373,2025-04-23,PayPal,Delivered
ORD01176,CUST0957,2024-09-08,PayPal,Delivered
ORD00164,CUST0692,2024-12-26,Credit Card,Cancelled
ORD00949,CUST0549,2025-02-16,PayPal,Shipped
ORD01497,CUST0393,2024-08-20,Credit Card,Shipped
ORD00368,CUST0647,2024-08-22,Bank Transfer,Processing
ORD02399,CUST0241,2025-05-20,PayPal,Cancelled
ORD01236,CUST0096,2025-06-08,Credit Card,Delivered
ORD02525,CUST0753,2025-01-22,Credit Card,Delivered
ORD01811,CUST0182,2025-07-24,PayPal,Shipped
ORD00493,CUST0072,2024-08-19,Credit Card,Shipped
ORD01345,CUST0993,2025-04-21,Credit Card,Cancelled
ORD02631,CUST0721,2025-05-21,Bank Transfer,Shipped
ORD02222,CUST0408,2024-12-08,PayPal,Processing
ORD02504,CUST0919,2025-04-30,PayPal,Delivered
ORD02025,CUST0809,2025-01-07,Credit Card,Shipped
ORD00794,CUST0918,2025-01-16,PayPal,Processing
ORD02526,CUST0037,2025-07-10,Credit Card,Shipped
ORD00645,CUST0887,2025-05-28,Bank Transfer,Processing
ORD00133,CUST0392,2024-11-23,Credit Card,Cancelled
ORD02919,CUST0615,2024-09-15,Credit Card,Processing
ORD02466,CUST0100,2024-12-03,Bank Transfer,Processing
ORD01412,CUST0040,2025-01-16,PayPal,Processing
ORD00768,CUST0816,2025-04-05,Bank Transfer,Shipped
ORD00643,CUST0260,2024-11-19,Credit Card,Delivered
ORD00696,CUST0129,2025-02-10,PayPal,Shipped
ORD02794,CUST0435,2025-03-15,Credit Card,Delivered
ORD02152,CUST0209,2024-11-26,Bank Transfer,Processing
ORD02928,CUST0559,2025-01-21,PayPal,Cancelled
ORD00481,CUST0992,2025-03-22,PayPal,Processing
ORD02402,CUST0559,2025-03-13,Credit Card,Delivered
ORD02438,CUST0673,2025-07-23,PayPal,Shipped
ORD00693,CUST0317,2025-04-25,PayPal,Cancelled
ORD00415,CUST0111,2024-10-16,Bank Transfer,Delivered
ORD00156,CUST0568,2025-02-27,Credit Card,Delivered
ORD00229,CUST0078,2025-05-16,Bank Transfer,Delivered
ORD02441,CUST0872,2025-02-26,PayPal,Processing
ORD02148,CUST0352,2024-09-23,Bank Transfer,Shipped
ORD00789,CUST0965,2025-01-24,PayPal,Processing
ORD01717,CUST0127,2025-05-21,Credit Card,Shipped
ORD02233,CUST0257,2025-06-23,PayPal,Delivered
ORD01800,CUST0460,2024-09-09,Bank Transfer,Cancelled
ORD02633,CUST0395,2024-10-24,Bank Transfer,Processing
ORD00857,CUST0136,2025-01-14,Bank Transfer,Cancelled
ORD02248,CUST0004,2025-05-31,Bank Transfer,Processing
ORD02404,CUST0569,2025-05-26,PayPal,Processing
ORD00829,CUST0847,2024-09-09,PayPal,Processing
ORD00581,CUST0678,2024-12-12,PayPal,Delivered
ORD01240,CUST0595,2024-08-21,Credit Card,Delivered
ORD00278,CUST0156,2025-04-17,Credit Card,Processing
ORD02583,CUST0948,2024-08-13,Bank Transfer,Delivered
ORD01270,CUST0597,2025-01-06,Bank Transfer,Processing
ORD01003,CUST0702,2024-09-11,PayPal,Delivered
ORD00606,CUST0230,2025-06-24,Credit Card,Processing
ORD01061,CUST0191,2024-08-19,Bank Transfer,Cancelled
ORD01311,CUST0058,2025-05-25,Credit Card,Delivered
ORD00845,CUST0426,2025-07-05,Bank Transfer,Cancelled
ORD02474,CUST0321,2024-11-15,Bank Transfer,Shipped
ORD02983,CUST0812,2024-12-05,Credit Card,Shipped
ORD02682,CUST0189,2024-08-09,Credit Card,Shipped
ORD01673,CUST0905,2025-01-11,Credit Card,Processing
ORD02708,CUST0408,2025-06-04,Credit Card,Cancelled
ORD01164,CUST0360,2024-12-04,PayPal,Processing
ORD01902,CUST0515,2024-11-30,PayPal,Cancelled
ORD02274,CUST0627,2024-08-22,Credit Card,Shipped
ORD01616,CUST0567,2025-05-15,PayPal,Cancelled
ORD00516,CUST0546,2025-07-23,Bank Transfer,Delivered
ORD01033,CUST0076,2024-12-25,PayPal,Cancelled
ORD02094,CUST0744,2025-02-25,Credit Card,Processing
ORD00719,CUST0251,2025-07-08,Bank Transfer,Cancelled
ORD01029,CUST0839,2025-03-04,PayPal,Cancelled
ORD02301,CUST0474,2024-08-22,PayPal,Shipped
ORD02232,CUST0904,2024-08-23,PayPal,Shipped
ORD02652,CUST0498,2025-02-09,Bank Transfer,Shipped
ORD01183,CUST0519,2025-05-16,PayPal,Cancelled
ORD00232,CUST0816,2025-05-22,Bank Transfer,Shipped
ORD01364,CUST0244,2025-04-11,Credit Card,Shipped
ORD01851,CUST0450,2025-05-08,Credit Card,Delivered
ORD00330,CUST0902,2025-06-02,Bank Transfer,Cancelled
ORD01901,CUST0490,2025-05-25,Bank Transfer,Shipped
ORD02643,CUST0575,2024-08-17,Bank Transfer,Delivered
ORD02298,CUST0662,2025-05-15,Credit Card,Cancelled
ORD01731,CUST0132,2025-05-18,Bank Transfer,Delivered
ORD02090,CUST0624,2025-06-18,Credit Card,Delivered
ORD00752,CUST0846,2025-03-06,Bank Transfer,Shipped
ORD00585,CUST0421,2025-06-23,PayPal,Delivered
ORD02849,CUST0785,2024-08-22,PayPal,Processing
ORD02622,CUST0973,2025-06-13,Credit Card,Delivered
ORD00174,CUST0507,2024-09-04,PayPal,Delivered
ORD01143,CUST0440,2025-04-18,Bank Transfer,Shipped
ORD02761,CUST0120,2025-05-08,Credit Card,Shipped
ORD00374,CUST0368,2024-08-31,PayPal,Cancelled
ORD01697,CUST0056,2024-08-01,Credit Card,Processing
ORD00196,CUST0064,2025-07-02,Credit Card,Cancelled
ORD02132,CUST0249,2025-02-28,Credit Card,Processing
ORD01528,CUST0638,2024-12-17,Bank Transfer,Delivered
ORD00039,CUST0088,2024-07-26,Bank Transfer,Cancelled
ORD02660,CUST0714,2025-03-19,Credit Card,Cancelled
ORD02082,CUST0905,2024-09-02,Credit Card,Delivered
ORD00132,CUST0274,2025-06-01,Credit Card,Shipped
ORD00996,CUST0106,2024-10-28,Credit Card,Shipped
ORD02768,CUST0705,2025-04-18,Credit Card,Processing
ORD02282,CUST0726,2025-05-21,PayPal,Delivered
ORD01046,CUST0108,2024-11-18,PayPal,Cancelled
ORD00362,CUST0347,2024-10-03,Bank Transfer,Cancelled
ORD01945,CUST0166,2024-07-30,PayPal,Delivered
ORD02523,CUST0646,2025-06-03,Bank Transfer,Processing
ORD02406,CUST0296,2025-04-01,Bank Transfer,Delivered
ORD00450,CUST0539,2025-03-11,Credit Card,Shipped
ORD00662,CUST0077,2024-12-26,Bank Transfer,Cancelled
ORD00937,CUST0174,2024-12-01,Credit Card,Cancelled
ORD01111,CUST0297,2025-04-09,Bank Transfer,Processing
ORD00471,CUST0682,2025-03-31,PayPal,Processing
ORD00718,CUST0658,2025-04-29,PayPal,Cancelled
ORD01594,CUST0846,2024-12-18,Credit Card,Delivered
ORD02084,CUST0517,2025-02-06,PayPal,Delivered
ORD01129,CUST0849,2025-06-30,PayPal,Processing
ORD01419,CUST0308,2024-12-27,Bank Transfer,Cancelled
ORD00312,CUST0939,2024-08-20,PayPal,Delivered
ORD02718,CUST0148,2024-10-02,Credit Card,Processing
ORD00151,CUST0972,2024-09-17,Bank Transfer,Processing
ORD01125,CUST0749,2024-11-09,PayPal,Processing
ORD02241,CUST0580,2025-01-02,Bank Transfer,Delivered
ORD02669,CUST0498,2025-02-12,Bank Transfer,Cancelled
ORD00307,CUST0619,2024-08-19,PayPal,Shipped
ORD01218,CUST0977,2025-05-12,PayPal,Shipped
ORD02186,CUST0884,2025-03-11,Credit Card,Processing
ORD00559,CUST0373,2025-02-23,PayPal,Processing
ORD00623,CUST0247,2025-06-24,Bank Transfer,Cancelled
ORD02501,CUST0106,2025-06-03,Credit Card,Shipped
ORD02900,CUST0263,2025-02-19,Bank Transfer,Delivered
ORD01375,CUST0190,2024-08-08,PayPal,Cancelled
ORD00615,CUST0114,2025-05-06,PayPal,Delivered
ORD01383,CUST0995,2025-07-14,Bank Transfer,Delivered
ORD02902,CUST0154,2025-07-05,Credit Card,Shipped
ORD02320,CUST0455,2025-06-24,Bank Transfer,Shipped
ORD02595,CUST0222,2024-08-31,Bank Transfer,Cancelled
ORD01468,CUST0703,2025-01-19,Bank Transfer,Cancelled
ORD01149,CUST0837,2025-05-27,Credit Card,Cancelled
ORD02711,CUST0360,2025-06-11,PayPal,Cancelled
ORD02644,CUST0142,2024-09-05,PayPal,Delivered
ORD01624,CUST0994,2024-11-17,PayPal,Cancelled
ORD01946,CUST0322,2024-09-29,PayPal,Processing
ORD02256,CUST0635,2025-01-09,Bank Transfer,Delivered
ORD01066,CUST0592,2025-06-18,Credit Card,Delivered
ORD02095,CUST0611,2024-12-13,Credit Card,Delivered
ORD02411,CUST0141,2025-02-25,Bank Transfer,Cancelled
ORD00927,CUST0380,2025-03-15,PayPal,Cancelled
ORD02276,CUST0496,2025-03-26,Bank Transfer,Processing
ORD00485,CUST0866,2025-02-17,Bank Transfer,Processing
ORD02655,CUST0820,2025-04-29,Bank Transfer,Shipped
ORD00420,CUST0665,2024-08-16,PayPal,Shipped
ORD02641,CUST0634,2025-03-22,Credit Card,Processing
ORD00759,CUST0824,2025-04-12,PayPal,Cancelled
ORD01567,CUST0909,2024-08-31,PayPal,Cancelled
ORD02456,CUST0056,2025-03-31,Bank Transfer,Processing
ORD00242,CUST0331,2025-07-19,Credit Card,Shipped
ORD00575,CUST0372,2025-02-23,PayPal,Delivered
ORD01618,CUST0709,2025-04-23,Bank Transfer,Delivered
ORD01452,CUST0599,2025-03-25,Credit Card,Shipped
ORD01596,CUST0574,2025-03-24,Bank Transfer,Cancelled
ORD01743,CUST0899,2025-05-26,PayPal,Cancelled
ORD00992,CUST0006,2025-04-03,PayPal,Cancelled
ORD02772,CUST0776,2025-05-29,PayPal,Shipped
ORD02199,CUST0704,2024-10-14,Credit Card,Processing
ORD00748,CUST0584,2024-11-12,Bank Transfer,Delivered
ORD01519,CUST0609,2024-09-19,Credit Card,Shipped
ORD02308,CUST0861,2025-02-27,Credit Card,Processing
ORD01617,CUST0947,2025-03-27,Bank Transfer,Delivered
ORD00177,CUST0225,2024-09-24,Credit Card,Cancelled
ORD01105,CUST0882,2025-01-15,Bank Transfer,Cancelled
ORD00369,CUST0233,2025-01-12,Bank Transfer,Shipped
ORD02050,CUST0752,2024-08-26,Credit Card,Shipped
ORD02786,CUST0542,2024-11-25,Credit Card,Delivered
ORD01214,CUST0427,2025-04-20,Bank Transfer,Processing
ORD01597,CUST0734,2025-04-29,Bank Transfer,Processing
ORD00580,CUST0520,2024-11-20,Bank Transfer,Shipped
ORD02991,CUST0075,2024-10-08,Credit Card,Shipped
ORD01756,CUST0670,2024-09-30,Credit Card,Processing
ORD00096,CUST0010,2024-12-12,PayPal,Shipped
ORD02400,CUST0641,2024-12-02,PayPal,Cancelled
ORD00661,CUST0282,2025-02-06,Bank Transfer,Shipped
ORD01413,CUST0708,2024-08-27,Credit Card,Shipped
ORD02379,CUST0118,2025-04-27,Bank Transfer,Cancelled
ORD02249,CUST0013,2025-03-21,PayPal,Cancelled
ORD02683,CUST0682,2025-03-27,PayPal,Processing
ORD02145,CUST0116,2025-01-03,Bank Transfer,Shipped
ORD02356,CUST0701,2025-02-24,Bank Transfer,Cancelled
ORD02161,CUST0886,2024-09-23,Credit Card,Shipped
ORD02974,CUST0015,2025-02-10,Bank Transfer,Cancelled
ORD01807,CUST0236,2025-03-08,PayPal,Cancelled
ORD01469,CUST0929,2024-09-07,Bank Transfer,Processing
ORD02830,CUST0779,2024-08-06,Credit Card,Cancelled
ORD01278,CUST0509,2025-05-16,Credit Card,Cancelled
ORD02270,CUST0300,2024-10-18,PayPal,Delivered
ORD02089,CUST0846,2024-10-19,Bank Transfer,Processing
ORD01713,CUST0816,2025-06-12,Bank Transfer,Processing
ORD01435,CUST0382,2025-02-02,PayPal,Cancelled
ORD02923,CUST0148,2024-08-03,Credit Card,Delivered
ORD02214,CUST0738,2025-02-15,PayPal,Cancelled
ORD01190,CUST0318,2024-11-08,Bank Transfer,Cancelled
ORD00858,CUST0468,2024-11-01,Bank Transfer,Shipped
ORD01464,CUST0303,2024-10-19,PayPal,Cancelled
ORD00766,CUST0340,2025-05-05,Bank Transfer,Shipped
ORD00161,CUST0312,2025-01-06,PayPal,Delivered
ORD02229,CUST0403,2024-07-31,PayPal,Processing
ORD01124,CUST0596,2024-12-03,Credit Card,Shipped
ORD01460,CUST0193,2024-07-29,Credit Card,Delivered
ORD01583,CUST0413,2025-03-23,Credit Card,Shipped
ORD00901,CUST0189,2024-12-22,Bank Transfer,Cancelled
ORD01221,CUST0089,2025-06-27,Bank Transfer,Cancelled
ORD02556,CUST0714,2024-09-01,PayPal,Delivered
ORD02429,CUST0548,2024-12-06,Credit Card,Cancelled
ORD02269,CUST0777,2024-12-02,PayPal,Shipped
ORD02143,CUST0702,2024-10-15,PayPal,Delivered
ORD00914,CUST0824,2024-12-07,Bank Transfer,Delivered
ORD02824,CUST0510,2024-09-17,Credit Card,Delivered
ORD00635,CUST0851,2025-06-22,Bank Transfer,Cancelled
ORD00331,CUST0125,2024-12-29,Credit Card,Delivered
ORD02722,CUST0655,2025-04-28,PayPal,Cancelled
ORD01032,CUST0733,2024-12-16,PayPal,Cancelled
ORD00915,CUST0491,2024-11-16,Credit Card,Processing
ORD01243,CUST0446,2025-04-16,Bank Transfer,Delivered
ORD00169,CUST0231,2025-01-31,Credit Card,Delivered
ORD00832,CUST0332,2025-05-31,Credit Card,Shipped
ORD02724,CUST0728,2025-01-17,Bank Transfer,Delivered
ORD02689,CUST0160,2024-12-09,Credit Card,Processing
ORD01993,CUST0633,2025-03-17,PayPal,Processing
ORD00860,CUST0741,2024-10-28,Credit Card,Cancelled
ORD02741,CUST0866,2024-10-30,PayPal,Delivered
ORD02475,CUST0689,2025-06-16,Credit Card,Shipped
ORD01292,CUST0353,2024-12-29,Bank Transfer,Processing
ORD01156,CUST0071,2024-10-26,Bank Transfer,Shipped
ORD00767,CUST0427,2024-09-27,Bank Transfer,Processing
ORD01058,CUST0339,2025-01-06,Bank Transfer,Cancelled
ORD00192,CUST0393,2025-04-14,Bank Transfer,Delivered
ORD00960,CUST0096,2024-09-14,PayPal,Cancelled
ORD01414,CUST0764,2024-11-23,PayPal,Processing
ORD02455,CUST0216,2024-08-29,Bank Transfer,Processing
ORD00775,CUST0196,2024-12-01,Credit Card,Cancelled
ORD02615,CUST0428,2025-03-19,Credit Card,Shipped
ORD01526,CUST0309,2025-05-16,PayPal,Shipped
ORD02944,CUST0647,2024-12-30,PayPal,Cancelled
ORD02679,CUST0166,2024-12-22,Credit Card,Shipped
ORD01247,CUST0326,2025-06-04,PayPal,Processing
ORD00153,CUST0738,2024-09-16,PayPal,Processing
ORD01935,CUST0591,2025-06-25,Bank Transfer,Delivered
ORD01152,CUST0092,2024-11-15,Bank Transfer,Shipped
ORD00872,CUST0183,2024-08-23,Bank Transfer,Cancelled
ORD00664,CUST0976,2025-06-16,Credit Card,Delivered
ORD01981,CUST0818,2024-12-26,PayPal,Delivered
ORD02553,CUST0608,2024-12-15,Credit Card,Processing
ORD00595,CUST0894,2025-05-22,PayPal,Shipped
ORD02581,CUST0343,2024-08-03,Bank Transfer,Cancelled
ORD00652,CUST0821,2024-12-25,Credit Card,Cancelled
ORD02426,CUST0252,2025-04-07,PayPal,Shipped
ORD00064,CUST0063,2025-02-17,PayPal,Processing
ORD01979,CUST0705,2025-01-26,PayPal,Cancelled
ORD02026,CUST0993,2025-01-15,Credit Card,Cancelled
ORD00277,CUST0504,2025-05-03,Credit Card,Shipped
ORD02364,CUST0491,2025-03-03,PayPal,Delivered
ORD01911,CUST0982,2025-02-24,Bank Transfer,Processing
ORD02435,CUST0745,2024-09-12,Bank Transfer,Processing
ORD02215,CUST0627,2025-04-23,Bank Transfer,Shipped
ORD00396,CUST0652,2024-07-24,Credit Card,Processing
ORD01503,CUST0232,2024-12-02,Bank Transfer,Processing
ORD02097,CUST0308,2025-05-16,Credit Card,Delivered
ORD00188,CUST0451,2024-10-29,Credit Card,Processing
ORD02693,CUST0347,2024-10-25,Bank Transfer,Shipped
ORD00065,CUST0820,2024-09-10,Credit Card,Delivered
ORD01662,CUST0134,2025-04-08,Credit Card,Processing
ORD01854,CUST0630,2025-01-02,Credit Card,Shipped
ORD02964,CUST0087,2024-10-02,PayPal,Processing
ORD02667,CUST0422,2025-04-09,Bank Transfer,Processing
ORD02831,CUST0812,2024-09-11,PayPal,Delivered
ORD01991,CUST0187,2024-08-24,Credit Card,Processing
ORD02223,CUST0473,2024-08-20,Credit Card,Cancelled
ORD01289,CUST0646,2024-08-22,Bank Transfer,Shipped
ORD00543,CUST0155,2024-08-12,PayPal,Shipped
ORD01810,CUST0847,2025-03-28,Credit Card,Shipped
ORD01175,CUST0541,2024-10-21,Credit Card,Processing
ORD00449,CUST0054,2025-03-05,Credit Card,Cancelled
ORD00689,CUST0243,2025-03-04,PayPal,Shipped
ORD01788,CUST0494,2025-04-11,Bank Transfer,Cancelled
