order_id,product_id,quantity,unit_price,total_price
ORD02578,PROD0035,3,190.59,571.77
ORD02069,PROD0058,4,94.28,377.12
ORD00672,PROD0063,5,93.96,469.8
ORD01372,PROD0069,4,103.57,414.28
ORD00910,PROD0038,4,254.09,1016.36
ORD00535,PROD0078,2,50.62,101.24
ORD00179,PROD0067,5,21.08,105.4
ORD01556,PROD0090,5,157.7,788.5
ORD00819,PROD0026,1,135.73,135.73
ORD00935,PROD0003,1,98.07,98.07
ORD02097,PROD0069,3,181.81,545.43
ORD00250,PROD0091,5,130.61,653.05
ORD01817,PROD0055,1,34.12,34.12
ORD02523,PROD0037,4,101.11,404.44
ORD01499,PROD0034,5,212.62,1063.1
ORD01839,PROD0072,1,23.13,23.13
ORD02430,PROD0067,3,185.05,555.15
ORD01908,PROD0082,2,290.91,581.82
ORD01619,PROD0024,3,34.88,104.64
ORD01170,PROD0074,2,69.58,139.16
ORD00851,PROD0022,4,256.2,1024.8
ORD00210,PROD0047,4,67.62,270.48
ORD00013,PROD0081,4,299.23,1196.92
ORD02899,PROD0004,1,150.42,150.42
ORD02167,PROD0056,5,262.81,1314.05
ORD02736,PROD0094,1,122.15,122.15
ORD00451,PROD0037,5,98.43,492.15
ORD01653,PROD0030,2,86.08,172.16
ORD01622,PROD0051,4,76.08,304.32
ORD00567,PROD0040,1,272.61,272.61
ORD01095,PROD0015,3,161.49,484.47
ORD00029,PROD0074,1,29.07,29.07
ORD01834,PROD0051,4,34.35,137.4
ORD02464,PROD0033,5,45.5,227.5
ORD00434,PROD0041,1,37.15,37.15
ORD00213,PROD0016,2,108.05,216.1
ORD02384,PROD0003,2,135.23,270.46
ORD02315,PROD0087,2,63.72,127.44
ORD02700,PROD0017,3,293.39,880.17
ORD01758,PROD0054,5,298.36,1491.8
ORD02074,PROD0053,2,20.73,41.46
ORD01055,PROD0058,2,54.76,109.52
ORD02192,PROD0017,4,126.93,507.72
ORD02302,PROD0059,1,65.57,65.57
ORD02188,PROD0027,5,111.48,557.4
ORD02503,PROD0022,1,130.21,130.21
ORD01953,PROD0012,5,180.6,903.0
ORD01982,PROD0024,3,55.42,166.26
ORD02417,PROD0066,2,11.91,23.82
ORD02723,PROD0066,1,42.16,42.16
ORD01711,PROD0077,5,75.09,375.45
ORD01315,PROD0034,1,250.83,250.83
ORD02295,PROD0100,3,263.94,791.82
ORD01806,PROD0040,4,12.14,48.56
ORD02378,PROD0020,2,163.59,327.18
ORD00830,PROD0018,3,174.21,522.63
ORD01112,PROD0069,5,245.42,1227.1
ORD01643,PROD0028,1,27.88,27.88
ORD02472,PROD0032,1,265.35,265.35
ORD01236,PROD0087,5,161.33,806.65
ORD02038,PROD0055,1,15.64,15.64
ORD02975,PROD0073,4,68.84,275.36
ORD00140,PROD0096,3,276.85,830.55
ORD02700,PROD0023,4,231.92,927.68
ORD02136,PROD0079,3,155.74,467.22
ORD01132,PROD0071,5,15.35,76.75
ORD02040,PROD0008,5,178.51,892.55
ORD00546,PROD0037,5,279.62,1398.1
ORD02381,PROD0042,5,165.26,826.3
ORD01295,PROD0012,1,222.48,222.48
ORD02049,PROD0036,1,103.97,103.97
ORD02808,PROD0068,2,259.52,519.04
ORD01797,PROD0051,3,262.01,786.03
ORD00034,PROD0094,3,72.96,218.88
ORD01698,PROD0044,2,107.21,214.42
ORD00826,PROD0041,4,77.43,309.72
ORD01879,PROD0018,5,221.8,1109.0
ORD01579,PROD0038,3,278.07,834.21
ORD01291,PROD0016,5,46.32,231.6
ORD00432,PROD0072,4,16.39,65.56
ORD01018,PROD0040,1,151.29,151.29
ORD02572,PROD0016,1,291.78,291.78
ORD01176,PROD0042,4,214.5,858.0
ORD01009,PROD0067,5,204.62,1023.1
ORD02665,PROD0029,1,184.23,184.23
ORD02444,PROD0040,4,106.46,425.84
ORD00259,PROD0030,2,143.94,287.88
ORD00298,PROD0070,5,166.51,832.55
ORD01002,PROD0041,4,180.27,721.08
ORD02968,PROD0084,2,24.82,49.64
ORD01120,PROD0029,3,285.88,857.64
ORD01412,PROD0044,5,81.64,408.2
ORD02417,PROD0032,5,143.34,716.7
ORD00412,PROD0021,3,214.12,642.36
ORD00953,PROD0033,1,291.66,291.66
ORD02734,PROD0022,4,141.87,567.48
ORD02619,PROD0060,5,292.96,1464.8
ORD02232,PROD0024,3,217.04,651.12
ORD00794,PROD0013,2,229.35,458.7
ORD00825,PROD0048,2,153.68,307.36
ORD02250,PROD0024,4,12.75,51.0
ORD00592,PROD0047,3,164.29,492.87
ORD00637,PROD0056,2,44.7,89.4
ORD02735,PROD0064,3,175.58,526.74
ORD02645,PROD0017,1,245.06,245.06
ORD02597,PROD0088,4,73.75,295.0
ORD00197,PROD0036,2,237.38,474.76
ORD00042,PROD0039,3,142.23,426.69
ORD02339,PROD0049,2,184.66,369.32
ORD01761,PROD0017,5,54.08,270.4
ORD02182,PROD0091,4,191.35,765.4
ORD02897,PROD0082,1,154.42,154.42
ORD02061,PROD0044,5,276.22,1381.1
ORD00884,PROD0064,4,296.02,1184.08
ORD00881,PROD0031,5,108.14,540.7
ORD01193,PROD0096,1,195.83,195.83
ORD01848,PROD0004,2,118.18,236.36
ORD01831,PROD0015,1,260.7,260.7
ORD00270,PROD0081,2,262.75,525.5
ORD01573,PROD0049,5,181.91,909.55
ORD00485,PROD0007,2,220.4,440.8
ORD00520,PROD0069,2,252.75,505.5
ORD02447,PROD0086,5,70.62,353.1
ORD00169,PROD0085,5,253.25,1266.25
ORD00545,PROD0088,2,140.63,281.26
ORD01354,PROD0012,5,219.16,1095.8
ORD00472,PROD0049,2,254.4,508.8
ORD02309,PROD0098,1,104.14,104.14
ORD00919,PROD0006,1,25.59,25.59
ORD01923,PROD0014,4,56.89,227.56
ORD00801,PROD0095,5,58.84,294.2
ORD02555,PROD0095,2,127.76,255.52
ORD01574,PROD0026,1,182.79,182.79
ORD02235,PROD0047,5,177.03,885.15
ORD01062,PROD0027,1,212.59,212.59
ORD01673,PROD0030,2,286.28,572.56
ORD02412,PROD0092,4,176.96,707.84
ORD00636,PROD0054,2,241.27,482.54
ORD00746,PROD0041,3,150.99,452.97
ORD00881,PROD0057,3,179.1,537.3
ORD02427,PROD0096,3,80.87,242.61
ORD00028,PROD0004,4,165.83,663.32
ORD02284,PROD0095,4,69.49,277.96
ORD00269,PROD0044,4,217.95,871.8
ORD02697,PROD0033,2,139.76,279.52
ORD01607,PROD0027,5,44.62,223.1
ORD00227,PROD0087,4,17.49,69.96
ORD01606,PROD0089,4,203.63,814.52
ORD00815,PROD0080,2,11.66,23.32
ORD00953,PROD0046,3,198.5,595.5
ORD01966,PROD0032,3,42.45,127.35
ORD02054,PROD0073,2,198.43,396.86
ORD02883,PROD0038,3,201.38,604.14
ORD01332,PROD0032,1,108.47,108.47
ORD00141,PROD0091,3,294.43,883.29
ORD01520,PROD0041,4,25.87,103.48
ORD00202,PROD0068,5,163.22,816.1
ORD02387,PROD0099,5,151.33,756.65
ORD00289,PROD0051,1,84.35,84.35
ORD00534,PROD0069,4,127.37,509.48
ORD02395,PROD0090,1,148.51,148.51
ORD02242,PROD0065,3,241.09,723.27
ORD02246,PROD0077,3,71.06,213.18
ORD01677,PROD0024,3,219.22,657.66
ORD02147,PROD0054,4,133.34,533.36
ORD01001,PROD0081,4,92.47,369.88
ORD00516,PROD0007,3,149.02,447.06
ORD02708,PROD0046,4,286.14,1144.56
ORD00636,PROD0048,4,26.26,105.04
ORD02809,PROD0021,4,238.99,955.96
ORD00514,PROD0060,2,210.57,421.14
ORD00807,PROD0062,1,89.05,89.05
ORD02416,PROD0036,1,96.56,96.56
ORD02820,PROD0079,4,55.81,223.24
ORD02407,PROD0079,4,191.23,764.92
ORD00869,PROD0033,4,117.14,468.56
ORD02776,PROD0099,3,57.33,171.99
ORD00330,PROD0057,2,132.41,264.82
ORD00502,PROD0055,3,130.69,392.07
ORD02614,PROD0094,2,24.9,49.8
ORD02474,PROD0007,2,135.7,271.4
ORD01635,PROD0013,1,14.73,14.73
ORD01003,PROD0014,1,135.88,135.88
ORD00225,PROD0091,3,299.77,899.31
ORD00700,PROD0057,1,249.48,249.48
ORD02863,PROD0053,5,56.54,282.7
ORD00416,PROD0084,4,112.59,450.36
ORD02223,PROD0030,3,159.1,477.3
ORD01159,PROD0003,4,59.18,236.72
ORD02159,PROD0030,1,89.54,89.54
ORD00519,PROD0055,3,156.72,470.16
ORD01297,PROD0073,2,27.21,54.42
ORD00341,PROD0003,5,230.68,1153.4
ORD02797,PROD0047,2,103.07,206.14
ORD00330,PROD0053,2,167.61,335.22
ORD01986,PROD0065,3,213.32,639.96
ORD01147,PROD0051,2,233.55,467.1
ORD01068,PROD0011,3,264.76,794.28
ORD01334,PROD0034,4,121.67,486.68
ORD01584,PROD0073,3,88.54,265.62
ORD01701,PROD0096,1,63.19,63.19
ORD00612,PROD0089,1,202.93,202.93
ORD00221,PROD0030,5,225.74,1128.7
ORD01944,PROD0008,5,98.28,491.4
ORD02789,PROD0095,4,75.24,300.96
ORD01585,PROD0038,1,239.43,239.43
ORD02393,PROD0035,3,209.54,628.62
ORD00187,PROD0011,4,245.55,982.2
ORD01743,PROD0067,3,12.09,36.27
ORD00080,PROD0008,3,262.25,786.75
ORD02802,PROD0039,5,248.7,1243.5
ORD00964,PROD0013,4,152.31,609.24
ORD01773,PROD0026,4,295.63,1182.52
ORD02303,PROD0083,5,268.0,1340.0
ORD02998,PROD0061,2,150.59,301.18
ORD02105,PROD0078,5,44.95,224.75
ORD00914,PROD0040,5,139.02,695.1
ORD02243,PROD0021,5,57.74,288.7
ORD01274,PROD0064,5,195.34,976.7
ORD00856,PROD0001,4,52.6,210.4
ORD01368,PROD0099,1,157.37,157.37
ORD02664,PROD0005,4,30.51,122.04
ORD02297,PROD0066,3,233.45,700.35
ORD02980,PROD0066,4,71.19,284.76
ORD01844,PROD0079,1,261.12,261.12
ORD00779,PROD0028,3,109.93,329.79
ORD02856,PROD0017,1,22.51,22.51
ORD01655,PROD0061,3,246.89,740.67
ORD01188,PROD0043,4,43.15,172.6
ORD00806,PROD0037,4,213.27,853.08
ORD00814,PROD0096,3,119.33,357.99
ORD00803,PROD0051,2,118.77,237.54
ORD02292,PROD0042,1,156.77,156.77
ORD01165,PROD0003,5,77.49,387.45
ORD00232,PROD0047,2,31.67,63.34
ORD00650,PROD0005,5,68.45,342.25
ORD00073,PROD0093,1,194.66,194.66
ORD00202,PROD0018,4,71.65,286.6
ORD02792,PROD0004,5,259.92,1299.6
ORD01147,PROD0082,2,128.06,256.12
ORD02946,PROD0008,4,269.1,1076.4
ORD02426,PROD0092,5,110.92,554.6
ORD00152,PROD0050,4,205.29,821.16
ORD02736,PROD0016,4,281.6,1126.4
ORD00778,PROD0006,4,185.74,742.96
ORD01550,PROD0005,2,284.72,569.44
ORD00218,PROD0012,3,88.17,264.51
ORD00212,PROD0001,5,209.82,1049.1
ORD00506,PROD0099,5,242.12,1210.6
ORD00978,PROD0034,2,79.4,158.8
ORD00615,PROD0085,4,105.79,423.16
ORD00099,PROD0009,2,70.65,141.3
ORD01075,PROD0094,2,286.3,572.6
ORD00394,PROD0076,5,168.58,842.9
ORD02489,PROD0039,2,290.91,581.82
ORD01931,PROD0094,5,58.65,293.25
ORD02234,PROD0048,3,140.56,421.68
ORD02297,PROD0018,5,85.5,427.5
ORD00576,PROD0018,1,150.33,150.33
ORD02079,PROD0009,4,36.55,146.2
ORD01238,PROD0062,1,82.02,82.02
ORD00865,PROD0089,2,286.13,572.26
ORD01188,PROD0090,5,282.27,1411.35
ORD01952,PROD0068,1,149.3,149.3
ORD01022,PROD0013,1,14.19,14.19
ORD01587,PROD0097,5,150.68,753.4
ORD01738,PROD0035,2,254.0,508.0
ORD00119,PROD0076,3,182.98,548.94
ORD02335,PROD0028,2,69.92,139.84
ORD00366,PROD0040,4,91.25,365.0
ORD00010,PROD0014,3,163.13,489.39
ORD02326,PROD0098,5,202.67,1013.35
ORD02061,PROD0012,3,76.65,229.95
ORD01269,PROD0052,3,229.57,688.71
ORD02261,PROD0100,4,275.94,1103.76
ORD02668,PROD0003,3,90.71,272.13
ORD02268,PROD0084,5,277.09,1385.45
ORD02672,PROD0003,5,185.2,926.0
ORD02415,PROD0008,1,264.3,264.3
ORD02020,PROD0058,2,256.44,512.88
ORD01481,PROD0054,2,62.88,125.76
ORD00532,PROD0100,4,219.61,878.44
ORD01153,PROD0038,3,145.27,435.81
ORD02843,PROD0033,1,281.37,281.37
ORD01485,PROD0040,4,247.13,988.52
ORD02631,PROD0087,1,68.35,68.35
ORD02141,PROD0075,2,196.83,393.66
ORD01365,PROD0030,5,91.62,458.1
ORD02589,PROD0055,2,52.37,104.74
ORD01348,PROD0065,1,114.23,114.23
ORD01239,PROD0040,2,34.26,68.52
ORD00350,PROD0028,3,93.62,280.86
ORD02328,PROD0048,2,261.42,522.84
ORD00136,PROD0012,5,116.04,580.2
ORD02855,PROD0074,3,279.43,838.29
ORD01993,PROD0012,3,145.66,436.98
ORD00302,PROD0078,3,270.86,812.58
ORD01175,PROD0035,3,63.73,191.19
ORD01540,PROD0012,3,117.14,351.42
ORD01383,PROD0097,4,141.08,564.32
ORD01223,PROD0007,4,136.29,545.16
ORD01713,PROD0080,5,276.73,1383.65
ORD00024,PROD0080,2,172.49,344.98
ORD01898,PROD0005,3,243.38,730.14
ORD00568,PROD0068,1,194.86,194.86
ORD00407,PROD0001,1,93.03,93.03
ORD02836,PROD0063,3,22.44,67.32
ORD00949,PROD0007,4,238.91,955.64
ORD01855,PROD0088,1,150.39,150.39
ORD00795,PROD0009,1,235.75,235.75
ORD00075,PROD0022,3,295.4,886.2
ORD01015,PROD0086,5,20.21,101.05
ORD02033,PROD0072,5,41.33,206.65
ORD00961,PROD0001,2,170.22,340.44
ORD00998,PROD0095,3,94.28,282.84
ORD00124,PROD0066,2,182.41,364.82
ORD01475,PROD0078,4,75.47,301.88
ORD00250,PROD0002,4,288.88,1155.52
ORD01646,PROD0066,1,151.38,151.38
ORD01055,PROD0045,1,260.8,260.8
ORD00844,PROD0088,4,39.39,157.56
ORD01332,PROD0088,2,250.91,501.82
ORD00517,PROD0090,3,42.64,127.92
ORD00669,PROD0073,4,32.99,131.96
ORD00157,PROD0075,3,28.45,85.35
ORD01718,PROD0046,1,101.55,101.55
ORD00779,PROD0051,2,24.96,49.92
ORD00625,PROD0040,4,123.04,492.16
ORD02322,PROD0025,2,273.06,546.12
ORD01123,PROD0033,2,46.98,93.96
ORD00642,PROD0005,3,115.69,347.07
ORD00132,PROD0061,2,105.64,211.28
ORD01891,PROD0061,3,242.7,728.1
ORD02870,PROD0042,4,39.29,157.16
ORD02713,PROD0061,1,270.6,270.6
ORD01870,PROD0001,3,206.43,619.29
ORD01226,PROD0010,2,100.33,200.66
ORD02093,PROD0003,5,17.34,86.7
ORD01519,PROD0080,3,26.45,79.35
ORD01104,PROD0033,2,108.39,216.78
ORD00518,PROD0034,4,30.08,120.32
ORD01188,PROD0053,4,197.0,788.0
ORD00225,PROD0020,2,38.89,77.78
ORD00737,PROD0074,2,261.51,523.02
ORD00557,PROD0097,5,192.2,961.0
ORD00112,PROD0056,5,145.21,726.05
ORD02555,PROD0038,3,114.64,343.92
ORD00127,PROD0077,5,151.74,758.7
ORD01557,PROD0065,2,163.92,327.84
ORD02905,PROD0078,4,284.19,1136.76
ORD02862,PROD0025,1,222.27,222.27
ORD01064,PROD0069,1,97.45,97.45
ORD01765,PROD0023,4,296.09,1184.36
ORD02786,PROD0069,5,192.38,961.9
ORD00993,PROD0098,1,178.0,178.0
ORD02373,PROD0076,5,113.87,569.35
ORD01956,PROD0062,1,88.79,88.79
ORD01250,PROD0047,4,210.67,842.68
ORD01418,PROD0038,5,151.05,755.25
ORD01138,PROD0093,4,252.65,1010.6
ORD02166,PROD0082,5,171.24,856.2
ORD00775,PROD0006,2,165.8,331.6
ORD01217,PROD0032,1,264.81,264.81
ORD01737,PROD0055,2,52.19,104.38
ORD02413,PROD0063,2,171.74,343.48
ORD00792,PROD0060,2,27.9,55.8
ORD01512,PROD0035,3,253.72,761.16
ORD02525,PROD0040,3,214.48,643.44
ORD02118,PROD0026,4,75.84,303.36
ORD02748,PROD0002,5,12.3,61.5
ORD02678,PROD0024,2,216.55,433.1
ORD00429,PROD0091,1,187.51,187.51
ORD01233,PROD0010,3,112.01,336.03
ORD01231,PROD0085,3,255.22,765.66
ORD01303,PROD0099,1,110.38,110.38
ORD00440,PROD0020,1,68.84,68.84
ORD01974,PROD0030,1,76.8,76.8
ORD00489,PROD0086,5,153.9,769.5
ORD01943,PROD0015,3,200.13,600.39
ORD01842,PROD0006,5,37.49,187.45
ORD02420,PROD0090,5,160.24,801.2
ORD02937,PROD0047,5,234.43,1172.15
ORD00848,PROD0010,1,242.21,242.21
ORD00211,PROD0036,1,176.4,176.4
ORD02155,PROD0025,3,14.12,42.36
ORD01387,PROD0090,4,251.27,1005.08
ORD00214,PROD0052,1,250.91,250.91
ORD01810,PROD0095,4,226.57,906.28
ORD02981,PROD0051,1,33.79,33.79
ORD01433,PROD0095,4,272.5,1090.0
ORD02375,PROD0071,1,202.71,202.71
ORD02243,PROD0025,4,81.49,325.96
ORD01559,PROD0089,4,28.91,115.64
ORD02464,PROD0004,4,51.92,207.68
ORD00981,PROD0033,1,245.7,245.7
ORD01460,PROD0078,4,117.45,469.8
ORD02345,PROD0043,3,88.67,266.01
ORD02584,PROD0046,4,186.9,747.6
ORD00823,PROD0012,3,33.8,101.4
ORD01589,PROD0007,1,11.55,11.55
ORD01417,PROD0041,5,297.64,1488.2
ORD01358,PROD0008,5,62.69,313.45
ORD02356,PROD0097,5,190.9,954.5
ORD02667,PROD0091,1,29.35,29.35
ORD00023,PROD0047,4,248.52,994.08
ORD02582,PROD0033,2,58.48,116.96
ORD01543,PROD0097,3,35.63,106.89
ORD01388,PROD0002,1,185.11,185.11
ORD02976,PROD0010,5,24.39,121.95
ORD01107,PROD0005,3,162.96,488.88
ORD02000,PROD0049,3,26.24,78.72
ORD02133,PROD0100,3,208.44,625.32
ORD00796,PROD0020,1,54.83,54.83
ORD02940,PROD0094,1,268.1,268.1
ORD02732,PROD0006,3,128.63,385.89
ORD00799,PROD0080,1,184.8,184.8
ORD01964,PROD0089,4,137.37,549.48
ORD00690,PROD0050,4,93.54,374.16
ORD02680,PROD0003,2,286.78,573.56
ORD02142,PROD0053,3,248.13,744.39
ORD02391,PROD0038,3,273.69,821.07
ORD01950,PROD0022,3,160.22,480.66
ORD02252,PROD0027,2,15.42,30.84
ORD02899,PROD0015,5,283.68,1418.4
ORD01568,PROD0072,5,269.05,1345.25
ORD02300,PROD0085,1,280.96,280.96
ORD01475,PROD0094,3,110.64,331.92
ORD00384,PROD0033,5,156.71,783.55
ORD01509,PROD0020,3,81.3,243.9
ORD00710,PROD0031,1,183.6,183.6
ORD00765,PROD0073,4,269.1,1076.4
ORD01160,PROD0096,4,149.39,597.56
ORD01329,PROD0044,3,139.18,417.54
ORD01991,PROD0003,2,269.81,539.62
ORD01160,PROD0036,1,129.61,129.61
ORD00859,PROD0048,2,271.77,543.54
ORD01689,PROD0038,3,291.6,874.8
ORD01985,PROD0048,3,295.27,885.81
ORD00379,PROD0092,3,275.48,826.44
ORD00695,PROD0008,5,177.92,889.6
ORD01042,PROD0077,5,150.68,753.4
ORD01217,PROD0079,1,49.7,49.7
ORD01683,PROD0028,4,178.29,713.16
ORD02160,PROD0045,5,140.62,703.1
ORD01074,PROD0014,2,146.52,293.04
ORD00993,PROD0014,5,178.96,894.8
ORD00448,PROD0024,5,21.8,109.0
ORD00376,PROD0039,2,122.0,244.0
ORD01692,PROD0031,1,185.95,185.95
ORD01048,PROD0096,3,67.88,203.64
ORD00014,PROD0068,3,238.07,714.21
ORD02188,PROD0043,5,62.88,314.4
ORD00364,PROD0090,3,206.58,619.74
ORD02808,PROD0026,1,92.89,92.89
ORD01801,PROD0026,1,92.27,92.27
ORD02119,PROD0056,1,238.14,238.14
ORD01942,PROD0093,4,79.98,319.92
ORD02273,PROD0087,3,155.99,467.97
ORD01171,PROD0079,5,292.21,1461.05
ORD00477,PROD0049,2,93.7,187.4
ORD01386,PROD0074,5,38.47,192.35
ORD00014,PROD0009,2,73.51,147.02
ORD01274,PROD0017,4,179.81,719.24
ORD01858,PROD0011,5,15.12,75.6
ORD02174,PROD0059,5,176.32,881.6
ORD02548,PROD0036,1,262.6,262.6
ORD02080,PROD0076,4,243.37,973.48
ORD02028,PROD0019,2,98.44,196.88
ORD00036,PROD0079,5,71.57,357.85
ORD01527,PROD0053,4,133.14,532.56
ORD01007,PROD0033,4,287.08,1148.32
ORD01799,PROD0044,3,250.72,752.16
ORD01602,PROD0017,3,178.93,536.79
ORD02107,PROD0053,1,153.91,153.91
ORD01054,PROD0091,3,216.34,649.02
ORD02397,PROD0034,5,92.99,464.95
ORD02947,PROD0036,2,191.87,383.74
ORD01799,PROD0014,1,264.33,264.33
ORD00952,PROD0019,2,282.24,564.48
ORD00279,PROD0055,5,284.76,1423.8
ORD00312,PROD0048,1,164.61,164.61
ORD01775,PROD0037,1,51.66,51.66
ORD00483,PROD0006,1,143.15,143.15
ORD02749,PROD0029,2,85.46,170.92
ORD02473,PROD0002,1,105.42,105.42
ORD00803,PROD0010,1,260.85,260.85
ORD02187,PROD0078,4,240.67,962.68
ORD01868,PROD0091,3,33.51,100.53
ORD01700,PROD0007,5,152.14,760.7
ORD01162,PROD0032,1,22.88,22.88
ORD00789,PROD0068,1,212.04,212.04
ORD02386,PROD0023,3,126.59,379.77
ORD00404,PROD0089,2,41.8,83.6
ORD00274,PROD0071,2,253.89,507.78
ORD00730,PROD0079,2,173.96,347.92
ORD01078,PROD0084,1,279.26,279.26
ORD00193,PROD0024,3,260.77,782.31
ORD00846,PROD0078,2,113.86,227.72
ORD00312,PROD0046,4,195.77,783.08
ORD02479,PROD0044,4,267.72,1070.88
ORD00612,PROD0072,1,143.76,143.76
ORD00654,PROD0054,3,285.6,856.8
ORD00168,PROD0007,1,65.56,65.56
ORD02524,PROD0065,2,130.85,261.7
ORD00519,PROD0033,1,165.69,165.69
ORD01329,PROD0088,2,22.5,45.0
ORD02270,PROD0038,4,22.15,88.6
ORD00589,PROD0034,3,123.79,371.37
ORD00223,PROD0068,5,39.65,198.25
ORD01339,PROD0088,3,262.35,787.05
ORD02624,PROD0070,3,232.56,697.68
ORD02185,PROD0072,1,278.03,278.03
ORD02532,PROD0080,4,140.99,563.96
ORD02241,PROD0038,3,29.06,87.18
ORD01388,PROD0096,2,36.17,72.34
ORD01005,PROD0016,1,290.42,290.42
ORD02942,PROD0073,2,162.92,325.84
ORD01567,PROD0059,1,75.15,75.15
ORD02865,PROD0073,2,15.24,30.48
ORD02132,PROD0099,4,66.4,265.6
ORD02323,PROD0006,2,86.95,173.9
ORD02544,PROD0006,1,106.96,106.96
ORD01278,PROD0079,5,30.32,151.6
ORD02861,PROD0026,5,201.85,1009.25
ORD01387,PROD0070,1,198.65,198.65
ORD00300,PROD0038,2,130.74,261.48
ORD00435,PROD0006,4,27.14,108.56
ORD01814,PROD0064,1,254.72,254.72
ORD00452,PROD0055,4,244.19,976.76
ORD02028,PROD0059,3,95.52,286.56
ORD01809,PROD0056,4,135.43,541.72
ORD00404,PROD0048,1,290.81,290.81
ORD00409,PROD0078,5,88.38,441.9
ORD01499,PROD0068,3,279.1,837.3
ORD00654,PROD0050,3,189.54,568.62
ORD01249,PROD0062,1,293.09,293.09
ORD01031,PROD0079,1,174.54,174.54
ORD01312,PROD0024,3,148.88,446.64
ORD02737,PROD0089,2,120.94,241.88
ORD02456,PROD0079,2,280.67,561.34
ORD01635,PROD0045,1,48.38,48.38
ORD00332,PROD0077,4,21.55,86.2
ORD01140,PROD0079,3,248.84,746.52
ORD01352,PROD0010,1,176.57,176.57
ORD01993,PROD0030,4,167.91,671.64
ORD01954,PROD0011,3,258.83,776.49
ORD02760,PROD0021,1,94.36,94.36
ORD02293,PROD0007,5,60.92,304.6
ORD00388,PROD0097,3,28.59,85.77
ORD02686,PROD0046,1,190.22,190.22
ORD02854,PROD0083,4,189.15,756.6
ORD01900,PROD0072,4,288.68,1154.72
ORD00856,PROD0010,3,86.02,258.06
ORD00812,PROD0089,4,67.49,269.96
ORD02328,PROD0028,3,182.87,548.61
ORD01875,PROD0096,3,293.95,881.85
ORD00953,PROD0011,5,45.31,226.55
ORD01878,PROD0064,1,176.86,176.86
ORD00523,PROD0065,4,141.01,564.04
ORD02825,PROD0051,2,94.33,188.66
ORD00256,PROD0037,4,205.23,820.92
ORD00240,PROD0061,4,169.69,678.76
ORD02252,PROD0003,4,188.19,752.76
ORD02654,PROD0040,5,293.29,1466.45
ORD00066,PROD0033,4,87.07,348.28
ORD02359,PROD0024,2,227.4,454.8
ORD00277,PROD0070,4,200.95,803.8
ORD00348,PROD0020,3,110.04,330.12
ORD01883,PROD0046,4,285.76,1143.04
ORD01840,PROD0070,3,88.29,264.87
ORD01569,PROD0062,2,145.7,291.4
ORD00081,PROD0070,2,95.85,191.7
ORD01085,PROD0081,2,191.03,382.06
ORD00252,PROD0012,2,135.03,270.06
ORD02749,PROD0084,2,152.87,305.74
ORD01953,PROD0044,3,110.25,330.75
ORD00769,PROD0019,3,239.44,718.32
ORD02169,PROD0011,3,279.64,838.92
ORD00505,PROD0084,2,115.2,230.4
ORD01274,PROD0056,3,211.66,634.98
ORD01705,PROD0092,1,181.35,181.35
ORD02201,PROD0004,4,66.45,265.8
ORD00266,PROD0075,5,90.78,453.9
ORD00872,PROD0028,2,147.12,294.24
ORD02845,PROD0077,3,256.18,768.54
ORD01703,PROD0091,1,195.97,195.97
ORD02897,PROD0075,1,128.37,128.37
ORD01036,PROD0060,1,36.64,36.64
ORD00134,PROD0077,5,72.0,360.0
ORD02450,PROD0015,3,92.65,277.95
ORD01895,PROD0078,5,64.41,322.05
ORD00484,PROD0083,2,175.99,351.98
ORD02711,PROD0083,2,189.52,379.04
ORD01488,PROD0063,3,102.97,308.91
ORD00482,PROD0048,5,105.67,528.35
ORD02021,PROD0086,5,289.03,1445.15
ORD00873,PROD0030,4,261.37,1045.48
ORD01334,PROD0058,5,43.39,216.95
ORD00830,PROD0053,5,18.39,91.95
ORD01380,PROD0100,4,37.27,149.08
ORD00671,PROD0030,2,292.71,585.42
ORD01928,PROD0026,3,133.17,399.51
ORD00596,PROD0076,3,110.06,330.18
ORD00071,PROD0056,2,168.79,337.58
ORD02685,PROD0086,4,231.82,927.28
ORD00983,PROD0040,1,18.16,18.16
ORD02876,PROD0095,5,13.79,68.95
ORD02591,PROD0048,4,264.9,1059.6
ORD01637,PROD0043,3,259.51,778.53
ORD01917,PROD0061,3,215.38,646.14
ORD00159,PROD0088,5,183.76,918.8
ORD00454,PROD0056,1,192.87,192.87
ORD02580,PROD0049,4,35.91,143.64
ORD01864,PROD0065,2,72.26,144.52
ORD02602,PROD0082,5,247.55,1237.75
ORD02818,PROD0011,1,269.18,269.18
ORD00085,PROD0033,2,233.73,467.46
ORD00478,PROD0089,1,255.83,255.83
ORD00448,PROD0071,1,74.48,74.48
ORD00418,PROD0055,3,280.36,841.08
ORD02012,PROD0066,1,71.21,71.21
ORD00470,PROD0029,4,171.73,686.92
ORD02448,PROD0043,5,174.26,871.3
ORD00349,PROD0032,5,223.29,1116.45
ORD00508,PROD0058,2,151.92,303.84
ORD00269,PROD0085,2,121.65,243.3
ORD00913,PROD0057,3,137.09,411.27
ORD01002,PROD0041,3,136.6,409.8
ORD01715,PROD0059,3,261.28,783.84
ORD02647,PROD0016,5,94.21,471.05
ORD00002,PROD0016,1,62.45,62.45
ORD02415,PROD0068,2,160.67,321.34
